date,Peru_USDPEN
2005-07-18 00:00:00,3.2525
2005-07-19 00:00:00,3.2525
2005-07-20 00:00:00,3.2525
2005-07-21 00:00:00,3.2525
2005-07-22 00:00:00,3.253
2005-07-25 00:00:00,3.2535
2005-07-26 00:00:00,3.2535
2005-07-27 00:00:00,3.2535
2005-07-28 00:00:00,3.2535
2005-07-29 00:00:00,3.251
2005-08-01 00:00:00,3.2535
2005-08-02 00:00:00,3.2541
2005-08-03 00:00:00,3.2536
2005-08-04 00:00:00,3.2532
2005-08-05 00:00:00,3.2526
2005-08-08 00:00:00,3.2523
2005-08-09 00:00:00,3.2521
2005-08-10 00:00:00,3.2521
2005-08-11 00:00:00,3.2523
2005-08-12 00:00:00,3.2537
2005-08-15 00:00:00,3.2535
2005-08-16 00:00:00,3.2524
2005-08-17 00:00:00,3.2545
2005-08-18 00:00:00,3.2535
2005-08-19 00:00:00,3.253
2005-08-22 00:00:00,3.2565
2005-08-23 00:00:00,3.2566
2005-08-24 00:00:00,3.2595
2005-08-25 00:00:00,3.257
2005-08-26 00:00:00,3.2575
2005-08-29 00:00:00,3.291
2005-08-30 00:00:00,3.275
2005-08-31 00:00:00,3.2805
2005-09-01 00:00:00,3.2775
2005-09-02 00:00:00,3.3065
2005-09-05 00:00:00,3.333
2005-09-06 00:00:00,3.3298
2005-09-07 00:00:00,3.291
2005-09-08 00:00:00,3.293
2005-09-09 00:00:00,3.286
2005-09-12 00:00:00,3.2855
2005-09-13 00:00:00,3.288
2005-09-14 00:00:00,3.2905
2005-09-15 00:00:00,3.294
2005-09-16 00:00:00,3.3
2005-09-19 00:00:00,3.2995
2005-09-20 00:00:00,3.301
2005-09-21 00:00:00,3.3095
2005-09-22 00:00:00,3.318
2005-09-23 00:00:00,3.3125
2005-09-26 00:00:00,3.318
2005-09-27 00:00:00,3.3225
2005-09-28 00:00:00,3.3435
2005-09-29 00:00:00,3.3415
2005-09-30 00:00:00,3.34
2005-10-03 00:00:00,3.344
2005-10-04 00:00:00,3.351
2005-10-05 00:00:00,3.363
2005-10-06 00:00:00,3.3825
2005-10-07 00:00:00,3.369
2005-10-10 00:00:00,3.36
2005-10-11 00:00:00,3.388
2005-10-12 00:00:00,3.39
2005-10-13 00:00:00,3.402
2005-10-14 00:00:00,3.385
2005-10-17 00:00:00,3.388
2005-10-18 00:00:00,3.3875
2005-10-19 00:00:00,3.386
2005-10-20 00:00:00,3.3865
2005-10-21 00:00:00,3.393
2005-10-24 00:00:00,3.3935
2005-10-25 00:00:00,3.3915
2005-10-26 00:00:00,3.3865
2005-10-27 00:00:00,3.382
2005-10-28 00:00:00,3.3785
2005-10-31 00:00:00,3.375
2005-11-01 00:00:00,3.375
2005-11-02 00:00:00,3.364
2005-11-03 00:00:00,3.3555
2005-11-04 00:00:00,3.358
2005-11-07 00:00:00,3.3555
2005-11-08 00:00:00,3.361
2005-11-09 00:00:00,3.365
2005-11-10 00:00:00,3.358
2005-11-11 00:00:00,3.3565
2005-11-14 00:00:00,3.3655
2005-11-15 00:00:00,3.358
2005-11-16 00:00:00,3.362
2005-11-17 00:00:00,3.372
2005-11-18 00:00:00,3.384
2005-11-21 00:00:00,3.389
2005-11-22 00:00:00,3.391
2005-11-23 00:00:00,3.39
2005-11-24 00:00:00,3.396
2005-11-25 00:00:00,3.397
2005-11-28 00:00:00,3.4155
2005-11-29 00:00:00,3.412
2005-11-30 00:00:00,3.4075
2005-12-01 00:00:00,3.413
2005-12-02 00:00:00,3.4095
2005-12-05 00:00:00,3.4113
2005-12-06 00:00:00,3.4088
2005-12-07 00:00:00,3.4088
2005-12-08 00:00:00,3.4088
2005-12-09 00:00:00,3.4088
2005-12-12 00:00:00,3.4405
2005-12-13 00:00:00,3.4355
2005-12-14 00:00:00,3.4368
2005-12-15 00:00:00,3.4395
2005-12-16 00:00:00,3.4383
2005-12-19 00:00:00,3.4368
2005-12-20 00:00:00,3.4378
2005-12-21 00:00:00,3.429
2005-12-22 00:00:00,3.4075
2005-12-23 00:00:00,3.4095
2005-12-26 00:00:00,3.4095
2005-12-27 00:00:00,3.417
2005-12-28 00:00:00,3.423
2005-12-29 00:00:00,3.428
2005-12-30 00:00:00,3.4205
2006-01-02 00:00:00,3.4235
2006-01-03 00:00:00,3.4345
2006-01-04 00:00:00,3.4333
2006-01-05 00:00:00,3.441
2006-01-06 00:00:00,3.4415
2006-01-09 00:00:00,3.4425
2006-01-10 00:00:00,3.4425
2006-01-11 00:00:00,3.4407
2006-01-12 00:00:00,3.4407
2006-01-13 00:00:00,3.4545
2006-01-16 00:00:00,3.43
2006-01-17 00:00:00,3.407
2006-01-18 00:00:00,3.3725
2006-01-19 00:00:00,3.3625
2006-01-20 00:00:00,3.3605
2006-01-23 00:00:00,3.3508
2006-01-24 00:00:00,3.334
2006-01-25 00:00:00,3.342
2006-01-26 00:00:00,3.314
2006-01-27 00:00:00,3.3195
2006-01-30 00:00:00,3.3115
2006-01-31 00:00:00,3.31
2006-02-01 00:00:00,3.3115
2006-02-02 00:00:00,3.3085
2006-02-03 00:00:00,3.295
2006-02-06 00:00:00,3.289
2006-02-07 00:00:00,3.2818
2006-02-08 00:00:00,3.2835
2006-02-09 00:00:00,3.2918
2006-02-10 00:00:00,3.288
2006-02-13 00:00:00,3.2875
2006-02-14 00:00:00,3.2905
2006-02-15 00:00:00,3.2875
2006-02-16 00:00:00,3.284
2006-02-17 00:00:00,3.284
2006-02-20 00:00:00,3.282
2006-02-21 00:00:00,3.2825
2006-02-22 00:00:00,3.2845
2006-02-23 00:00:00,3.281
2006-02-24 00:00:00,3.2825
2006-02-27 00:00:00,3.2865
2006-02-28 00:00:00,3.295
2006-03-01 00:00:00,3.312
2006-03-02 00:00:00,3.344
2006-03-03 00:00:00,3.3195
2006-03-06 00:00:00,3.3278
2006-03-07 00:00:00,3.3365
2006-03-08 00:00:00,3.3335
2006-03-09 00:00:00,3.3268
2006-03-10 00:00:00,3.3275
2006-03-13 00:00:00,3.3415
2006-03-14 00:00:00,3.3365
2006-03-15 00:00:00,3.328
2006-03-16 00:00:00,3.3233
2006-03-17 00:00:00,3.3355
2006-03-20 00:00:00,3.3545
2006-03-21 00:00:00,3.3485
2006-03-22 00:00:00,3.3455
2006-03-23 00:00:00,3.3665
2006-03-24 00:00:00,3.3655
2006-03-27 00:00:00,3.3498
2006-03-28 00:00:00,3.3345
2006-03-29 00:00:00,3.3435
2006-03-30 00:00:00,3.3478
2006-03-31 00:00:00,3.3688
2006-04-03 00:00:00,3.3538
2006-04-04 00:00:00,3.3678
2006-04-05 00:00:00,3.3688
2006-04-06 00:00:00,3.377
2006-04-07 00:00:00,3.3585
2006-04-10 00:00:00,3.327
2006-04-11 00:00:00,3.337
2006-04-12 00:00:00,3.321
2006-04-13 00:00:00,3.3205
2006-04-14 00:00:00,3.3205
2006-04-17 00:00:00,3.3125
2006-04-18 00:00:00,3.309
2006-04-19 00:00:00,3.315
2006-04-20 00:00:00,3.3145
2006-04-21 00:00:00,3.3155
2006-04-24 00:00:00,3.3205
2006-04-25 00:00:00,3.3175
2006-04-26 00:00:00,3.319
2006-04-27 00:00:00,3.3195
2006-04-28 00:00:00,3.305
2006-05-01 00:00:00,3.305
2006-05-02 00:00:00,3.304
2006-05-03 00:00:00,3.303
2006-05-04 00:00:00,3.286
2006-05-05 00:00:00,3.2915
2006-05-08 00:00:00,3.2785
2006-05-09 00:00:00,3.283
2006-05-10 00:00:00,3.281
2006-05-11 00:00:00,3.282
2006-05-12 00:00:00,3.271
2006-05-15 00:00:00,3.275
2006-05-16 00:00:00,3.267
2006-05-17 00:00:00,3.2595
2006-05-18 00:00:00,3.2595
2006-05-19 00:00:00,3.257
2006-05-22 00:00:00,3.2655
2006-05-23 00:00:00,3.2625
2006-05-24 00:00:00,3.269
2006-05-25 00:00:00,3.2638
2006-05-26 00:00:00,3.2768
2006-05-29 00:00:00,3.291
2006-05-30 00:00:00,3.299
2006-05-31 00:00:00,3.2985
2006-06-01 00:00:00,3.2625
2006-06-02 00:00:00,3.269
2006-06-05 00:00:00,3.255
2006-06-06 00:00:00,3.2615
2006-06-07 00:00:00,3.2605
2006-06-08 00:00:00,3.2645
2006-06-09 00:00:00,3.261
2006-06-12 00:00:00,3.2625
2006-06-13 00:00:00,3.265
2006-06-14 00:00:00,3.2645
2006-06-15 00:00:00,3.2635
2006-06-16 00:00:00,3.264
2006-06-19 00:00:00,3.2645
2006-06-20 00:00:00,3.2635
2006-06-21 00:00:00,3.263
2006-06-22 00:00:00,3.2635
2006-06-23 00:00:00,3.2715
2006-06-26 00:00:00,3.266
2006-06-27 00:00:00,3.268
2006-06-28 00:00:00,3.2625
2006-06-29 00:00:00,3.2625
2006-06-30 00:00:00,3.2625
2006-07-03 00:00:00,3.2595
2006-07-04 00:00:00,3.2565
2006-07-05 00:00:00,3.2575
2006-07-06 00:00:00,3.2465
2006-07-07 00:00:00,3.2435
2006-07-10 00:00:00,3.2395
2006-07-11 00:00:00,3.24
2006-07-12 00:00:00,3.2375
2006-07-13 00:00:00,3.2415
2006-07-14 00:00:00,3.24
2006-07-17 00:00:00,3.2405
2006-07-18 00:00:00,3.2405
2006-07-19 00:00:00,3.2405
2006-07-20 00:00:00,3.2405
2006-07-21 00:00:00,3.242
2006-07-24 00:00:00,3.2405
2006-07-25 00:00:00,3.2405
2006-07-26 00:00:00,3.241
2006-07-27 00:00:00,3.2415
2006-07-28 00:00:00,3.2412
2006-07-31 00:00:00,3.2405
2006-08-01 00:00:00,3.242
2006-08-02 00:00:00,3.2425
2006-08-03 00:00:00,3.2425
2006-08-04 00:00:00,3.239
2006-08-07 00:00:00,3.2325
2006-08-08 00:00:00,3.23
2006-08-09 00:00:00,3.231
2006-08-10 00:00:00,3.2315
2006-08-11 00:00:00,3.222
2006-08-14 00:00:00,3.229
2006-08-15 00:00:00,3.228
2006-08-16 00:00:00,3.2275
2006-08-17 00:00:00,3.2275
2006-08-18 00:00:00,3.2295
2006-08-21 00:00:00,3.2315
2006-08-22 00:00:00,3.2345
2006-08-23 00:00:00,3.2355
2006-08-24 00:00:00,3.2365
2006-08-25 00:00:00,3.24
2006-08-28 00:00:00,3.246
2006-08-29 00:00:00,3.244
2006-08-30 00:00:00,3.2355
2006-08-31 00:00:00,3.242
2006-09-01 00:00:00,3.2411
2006-09-04 00:00:00,3.2435
2006-09-05 00:00:00,3.244
2006-09-06 00:00:00,3.2443
2006-09-07 00:00:00,3.2455
2006-09-08 00:00:00,3.2465
2006-09-11 00:00:00,3.25
2006-09-12 00:00:00,3.2525
2006-09-13 00:00:00,3.2545
2006-09-14 00:00:00,3.2488
2006-09-15 00:00:00,3.2447
2006-09-18 00:00:00,3.245
2006-09-19 00:00:00,3.2465
2006-09-20 00:00:00,3.2465
2006-09-21 00:00:00,3.2485
2006-09-22 00:00:00,3.248
2006-09-25 00:00:00,3.2503
2006-09-26 00:00:00,3.249
2006-09-27 00:00:00,3.253
2006-09-28 00:00:00,3.254
2006-09-29 00:00:00,3.2505
2006-10-02 00:00:00,3.247
2006-10-03 00:00:00,3.2475
2006-10-04 00:00:00,3.2495
2006-10-05 00:00:00,3.2485
2006-10-06 00:00:00,3.2475
2006-10-09 00:00:00,3.246
2006-10-10 00:00:00,3.246
2006-10-11 00:00:00,3.245
2006-10-12 00:00:00,3.2455
2006-10-13 00:00:00,3.245
2006-10-16 00:00:00,3.2438
2006-10-17 00:00:00,3.2435
2006-10-18 00:00:00,3.243
2006-10-19 00:00:00,3.2375
2006-10-20 00:00:00,3.2255
2006-10-23 00:00:00,3.222
2006-10-24 00:00:00,3.2245
2006-10-25 00:00:00,3.2285
2006-10-26 00:00:00,3.2255
2006-10-27 00:00:00,3.2155
2006-10-30 00:00:00,3.217
2006-10-31 00:00:00,3.217
2006-11-01 00:00:00,3.217
2006-11-02 00:00:00,3.217
2006-11-03 00:00:00,3.219
2006-11-06 00:00:00,3.2205
2006-11-07 00:00:00,3.215
2006-11-08 00:00:00,3.2155
2006-11-09 00:00:00,3.2175
2006-11-10 00:00:00,3.216
2006-11-13 00:00:00,3.221
2006-11-14 00:00:00,3.2278
2006-11-15 00:00:00,3.2275
2006-11-16 00:00:00,3.2265
2006-11-17 00:00:00,3.2265
2006-11-20 00:00:00,3.2275
2006-11-21 00:00:00,3.2295
2006-11-22 00:00:00,3.228
2006-11-23 00:00:00,3.2245
2006-11-24 00:00:00,3.2245
2006-11-27 00:00:00,3.2257
2006-11-28 00:00:00,3.2235
2006-11-29 00:00:00,3.2235
2006-11-30 00:00:00,3.2165
2006-12-01 00:00:00,3.2145
2006-12-04 00:00:00,3.2145
2006-12-05 00:00:00,3.2125
2006-12-06 00:00:00,3.212
2006-12-07 00:00:00,3.2095
2006-12-08 00:00:00,3.2092
2006-12-11 00:00:00,3.2115
2006-12-12 00:00:00,3.2125
2006-12-13 00:00:00,3.2095
2006-12-14 00:00:00,3.2075
2006-12-15 00:00:00,3.2015
2006-12-18 00:00:00,3.2045
2006-12-19 00:00:00,3.202
2006-12-20 00:00:00,3.1997
2006-12-21 00:00:00,3.198
2006-12-22 00:00:00,3.1975
2006-12-25 00:00:00,3.1975
2006-12-26 00:00:00,3.1975
2006-12-27 00:00:00,3.197
2006-12-28 00:00:00,3.1965
2006-12-29 00:00:00,3.1956
2007-01-01 00:00:00,3.1956
2007-01-02 00:00:00,3.192
2007-01-03 00:00:00,3.1917
2007-01-04 00:00:00,3.192
2007-01-05 00:00:00,3.1925
2007-01-08 00:00:00,3.1915
2007-01-09 00:00:00,3.193
2007-01-10 00:00:00,3.193
2007-01-11 00:00:00,3.1905
2007-01-12 00:00:00,3.1905
2007-01-15 00:00:00,3.1895
2007-01-16 00:00:00,3.1885
2007-01-17 00:00:00,3.1875
2007-01-18 00:00:00,3.1865
2007-01-19 00:00:00,3.188
2007-01-22 00:00:00,3.1898
2007-01-23 00:00:00,3.1908
2007-01-24 00:00:00,3.1935
2007-01-25 00:00:00,3.1975
2007-01-26 00:00:00,3.1975
2007-01-29 00:00:00,3.203
2007-01-30 00:00:00,3.196
2007-01-31 00:00:00,3.1975
2007-02-01 00:00:00,3.1955
2007-02-02 00:00:00,3.1955
2007-02-05 00:00:00,3.1945
2007-02-06 00:00:00,3.192
2007-02-07 00:00:00,3.191
2007-02-08 00:00:00,3.1895
2007-02-09 00:00:00,3.1919
2007-02-12 00:00:00,3.192
2007-02-13 00:00:00,3.1905
2007-02-14 00:00:00,3.1895
2007-02-15 00:00:00,3.1915
2007-02-16 00:00:00,3.1865
2007-02-19 00:00:00,3.189
2007-02-20 00:00:00,3.19
2007-02-21 00:00:00,3.188
2007-02-22 00:00:00,3.1898
2007-02-23 00:00:00,3.1865
2007-02-26 00:00:00,3.1878
2007-02-27 00:00:00,3.1885
2007-02-28 00:00:00,3.1895
2007-03-01 00:00:00,3.1875
2007-03-02 00:00:00,3.1875
2007-03-05 00:00:00,3.1867
2007-03-06 00:00:00,3.1875
2007-03-07 00:00:00,3.1865
2007-03-08 00:00:00,3.1865
2007-03-09 00:00:00,3.1865
2007-03-12 00:00:00,3.186
2007-03-13 00:00:00,3.1855
2007-03-14 00:00:00,3.185
2007-03-15 00:00:00,3.1855
2007-03-16 00:00:00,3.187
2007-03-19 00:00:00,3.1865
2007-03-20 00:00:00,3.1865
2007-03-21 00:00:00,3.1865
2007-03-22 00:00:00,3.1853
2007-03-23 00:00:00,3.1835
2007-03-26 00:00:00,3.1818
2007-03-27 00:00:00,3.183
2007-03-28 00:00:00,3.1845
2007-03-29 00:00:00,3.1835
2007-03-30 00:00:00,3.1825
2007-04-02 00:00:00,3.1835
2007-04-03 00:00:00,3.181
2007-04-04 00:00:00,3.181
2007-04-05 00:00:00,3.1807
2007-04-06 00:00:00,3.1807
2007-04-09 00:00:00,3.1815
2007-04-10 00:00:00,3.1815
2007-04-11 00:00:00,3.1815
2007-04-12 00:00:00,3.1815
2007-04-13 00:00:00,3.1805
2007-04-16 00:00:00,3.1796
2007-04-17 00:00:00,3.178
2007-04-18 00:00:00,3.179
2007-04-19 00:00:00,3.1781
2007-04-20 00:00:00,3.1785
2007-04-23 00:00:00,3.1776
2007-04-24 00:00:00,3.1765
2007-04-25 00:00:00,3.1765
2007-04-26 00:00:00,3.173
2007-04-27 00:00:00,3.171
2007-04-30 00:00:00,3.173
2007-05-01 00:00:00,3.1727
2007-05-02 00:00:00,3.1715
2007-05-03 00:00:00,3.1705
2007-05-04 00:00:00,3.165
2007-05-07 00:00:00,3.1675
2007-05-08 00:00:00,3.1645
2007-05-09 00:00:00,3.1655
2007-05-10 00:00:00,3.168
2007-05-11 00:00:00,3.1705
2007-05-14 00:00:00,3.1665
2007-05-15 00:00:00,3.164
2007-05-16 00:00:00,3.164
2007-05-17 00:00:00,3.1615
2007-05-18 00:00:00,3.152
2007-05-21 00:00:00,3.164
2007-05-22 00:00:00,3.1655
2007-05-23 00:00:00,3.1665
2007-05-24 00:00:00,3.1701
2007-05-25 00:00:00,3.171
2007-05-28 00:00:00,3.1725
2007-05-29 00:00:00,3.1747
2007-05-30 00:00:00,3.1751
2007-05-31 00:00:00,3.175
2007-06-01 00:00:00,3.171
2007-06-04 00:00:00,3.1698
2007-06-05 00:00:00,3.1738
2007-06-06 00:00:00,3.17
2007-06-07 00:00:00,3.175
2007-06-08 00:00:00,3.1726
2007-06-11 00:00:00,3.1705
2007-06-12 00:00:00,3.1715
2007-06-13 00:00:00,3.1706
2007-06-14 00:00:00,3.17
2007-06-15 00:00:00,3.1675
2007-06-18 00:00:00,3.1685
2007-06-19 00:00:00,3.1675
2007-06-20 00:00:00,3.1675
2007-06-21 00:00:00,3.1685
2007-06-22 00:00:00,3.1695
2007-06-25 00:00:00,3.1716
2007-06-26 00:00:00,3.171
2007-06-27 00:00:00,3.1695
2007-06-28 00:00:00,3.1675
2007-06-29 00:00:00,3.166
2007-07-02 00:00:00,3.1675
2007-07-03 00:00:00,3.1666
2007-07-04 00:00:00,3.1655
2007-07-05 00:00:00,3.1656
2007-07-06 00:00:00,3.164
2007-07-09 00:00:00,3.1625
2007-07-10 00:00:00,3.159
2007-07-11 00:00:00,3.159
2007-07-12 00:00:00,3.1595
2007-07-13 00:00:00,3.1596
2007-07-16 00:00:00,3.1596
2007-07-17 00:00:00,3.1586
2007-07-18 00:00:00,3.1583
2007-07-19 00:00:00,3.158
2007-07-20 00:00:00,3.1576
2007-07-23 00:00:00,3.1571
2007-07-24 00:00:00,3.1575
2007-07-25 00:00:00,3.159
2007-07-26 00:00:00,3.1656
2007-07-27 00:00:00,3.1646
2007-07-30 00:00:00,3.1625
2007-07-31 00:00:00,3.1603
2007-08-01 00:00:00,3.1578
2007-08-02 00:00:00,3.159
2007-08-03 00:00:00,3.1576
2007-08-06 00:00:00,3.1565
2007-08-07 00:00:00,3.1525
2007-08-08 00:00:00,3.1495
2007-08-09 00:00:00,3.1516
2007-08-10 00:00:00,3.1505
2007-08-13 00:00:00,3.147
2007-08-14 00:00:00,3.1445
2007-08-15 00:00:00,3.1456
2007-08-16 00:00:00,3.1469
2007-08-17 00:00:00,3.1561
2007-08-20 00:00:00,3.1606
2007-08-21 00:00:00,3.172
2007-08-22 00:00:00,3.1615
2007-08-23 00:00:00,3.1652
2007-08-24 00:00:00,3.1636
2007-08-27 00:00:00,3.1625
2007-08-28 00:00:00,3.1655
2007-08-29 00:00:00,3.1655
2007-08-30 00:00:00,3.1655
2007-08-31 00:00:00,3.161
2007-09-03 00:00:00,3.162
2007-09-04 00:00:00,3.1615
2007-09-05 00:00:00,3.166
2007-09-06 00:00:00,3.1645
2007-09-07 00:00:00,3.1615
2007-09-10 00:00:00,3.162
2007-09-11 00:00:00,3.1563
2007-09-12 00:00:00,3.153
2007-09-13 00:00:00,3.1415
2007-09-14 00:00:00,3.14
2007-09-17 00:00:00,3.138
2007-09-18 00:00:00,3.1305
2007-09-19 00:00:00,3.1232
2007-09-20 00:00:00,3.122
2007-09-21 00:00:00,3.1135
2007-09-24 00:00:00,3.1146
2007-09-25 00:00:00,3.111
2007-09-26 00:00:00,3.1041
2007-09-27 00:00:00,3.096
2007-09-28 00:00:00,3.0845
2007-10-01 00:00:00,3.0825
2007-10-02 00:00:00,3.059
2007-10-03 00:00:00,3.0275
2007-10-04 00:00:00,3.0205
2007-10-05 00:00:00,3.02
2007-10-08 00:00:00,3.0185
2007-10-09 00:00:00,3.0175
2007-10-10 00:00:00,3.0155
2007-10-11 00:00:00,3.011
2007-10-12 00:00:00,3.0165
2007-10-15 00:00:00,3.0165
2007-10-16 00:00:00,3.0193
2007-10-17 00:00:00,3.02
2007-10-18 00:00:00,3.0201
2007-10-19 00:00:00,3.0216
2007-10-22 00:00:00,3.0196
2007-10-23 00:00:00,3.0195
2007-10-24 00:00:00,3.0195
2007-10-25 00:00:00,3.0175
2007-10-26 00:00:00,3.0145
2007-10-29 00:00:00,3.0095
2007-10-30 00:00:00,3.0015
2007-10-31 00:00:00,3.0006
2007-11-01 00:00:00,3.0005
2007-11-02 00:00:00,2.9967
2007-11-05 00:00:00,3.0035
2007-11-06 00:00:00,3.0068
2007-11-07 00:00:00,3.0035
2007-11-08 00:00:00,2.9987
2007-11-09 00:00:00,2.9952
2007-11-12 00:00:00,2.9935
2007-11-13 00:00:00,2.9945
2007-11-14 00:00:00,2.9946
2007-11-15 00:00:00,2.9955
2007-11-16 00:00:00,2.998
2007-11-19 00:00:00,2.9983
2007-11-20 00:00:00,2.9985
2007-11-21 00:00:00,3.0045
2007-11-22 00:00:00,3.001
2007-11-23 00:00:00,3.009
2007-11-26 00:00:00,3.0145
2007-11-27 00:00:00,3.0045
2007-11-28 00:00:00,3.0067
2007-11-29 00:00:00,2.9986
2007-11-30 00:00:00,2.9969
2007-12-03 00:00:00,2.997
2007-12-04 00:00:00,2.9969
2007-12-05 00:00:00,2.992
2007-12-06 00:00:00,2.9796
2007-12-07 00:00:00,2.9615
2007-12-10 00:00:00,2.9745
2007-12-11 00:00:00,2.9688
2007-12-12 00:00:00,2.9727
2007-12-13 00:00:00,2.976
2007-12-14 00:00:00,2.9746
2007-12-17 00:00:00,2.979
2007-12-18 00:00:00,2.9755
2007-12-19 00:00:00,2.976
2007-12-20 00:00:00,2.9755
2007-12-21 00:00:00,2.9795
2007-12-24 00:00:00,2.979
2007-12-25 00:00:00,2.979
2007-12-26 00:00:00,2.9846
2007-12-27 00:00:00,2.9915
2007-12-28 00:00:00,2.995
2007-12-31 00:00:00,2.998
2008-01-01 00:00:00,2.998
2008-01-02 00:00:00,2.9862
2008-01-03 00:00:00,2.9685
2008-01-04 00:00:00,2.9665
2008-01-07 00:00:00,2.9695
2008-01-08 00:00:00,2.9606
2008-01-09 00:00:00,2.9606
2008-01-10 00:00:00,2.9586
2008-01-11 00:00:00,2.9395
2008-01-14 00:00:00,2.9125
2008-01-15 00:00:00,2.9405
2008-01-16 00:00:00,2.9515
2008-01-17 00:00:00,2.954
2008-01-18 00:00:00,2.9445
2008-01-21 00:00:00,2.9645
2008-01-22 00:00:00,2.9535
2008-01-23 00:00:00,2.9486
2008-01-24 00:00:00,2.945
2008-01-25 00:00:00,2.936
2008-01-28 00:00:00,2.9385
2008-01-29 00:00:00,2.9376
2008-01-30 00:00:00,2.935
2008-01-31 00:00:00,2.935
2008-02-01 00:00:00,2.931
2008-02-04 00:00:00,2.9298
2008-02-05 00:00:00,2.925
2008-02-06 00:00:00,2.9165
2008-02-07 00:00:00,2.9107
2008-02-08 00:00:00,2.91
2008-02-11 00:00:00,2.9105
2008-02-12 00:00:00,2.905
2008-02-13 00:00:00,2.9015
2008-02-14 00:00:00,2.9025
2008-02-15 00:00:00,2.905
2008-02-18 00:00:00,2.902
2008-02-19 00:00:00,2.8997
2008-02-20 00:00:00,2.9005
2008-02-21 00:00:00,2.8985
2008-02-22 00:00:00,2.8995
2008-02-25 00:00:00,2.8966
2008-02-26 00:00:00,2.9115
2008-02-27 00:00:00,2.889
2008-02-28 00:00:00,2.8896
2008-02-29 00:00:00,2.8895
2008-03-03 00:00:00,2.8845
2008-03-04 00:00:00,2.8768
2008-03-05 00:00:00,2.8678
2008-03-06 00:00:00,2.8506
2008-03-07 00:00:00,2.8416
2008-03-10 00:00:00,2.8215
2008-03-11 00:00:00,2.809
2008-03-12 00:00:00,2.8095
2008-03-13 00:00:00,2.812
2008-03-14 00:00:00,2.8105
2008-03-17 00:00:00,2.816
2008-03-18 00:00:00,2.803
2008-03-19 00:00:00,2.7935
2008-03-20 00:00:00,2.793
2008-03-21 00:00:00,2.793
2008-03-24 00:00:00,2.7907
2008-03-25 00:00:00,2.784
2008-03-26 00:00:00,2.7708
2008-03-27 00:00:00,2.75
2008-03-28 00:00:00,2.752
2008-03-31 00:00:00,2.7505
2008-04-01 00:00:00,2.7315
2008-04-02 00:00:00,2.721
2008-04-03 00:00:00,2.6925
2008-04-04 00:00:00,2.7005
2008-04-07 00:00:00,2.699
2008-04-08 00:00:00,2.6955
2008-04-09 00:00:00,2.7115
2008-04-10 00:00:00,2.714
2008-04-11 00:00:00,2.739
2008-04-14 00:00:00,2.716
2008-04-15 00:00:00,2.7025
2008-04-16 00:00:00,2.711
2008-04-17 00:00:00,2.7175
2008-04-18 00:00:00,2.732
2008-04-21 00:00:00,2.795
2008-04-22 00:00:00,2.809
2008-04-23 00:00:00,2.778
2008-04-24 00:00:00,2.7875
2008-04-25 00:00:00,2.8335
2008-04-28 00:00:00,2.829
2008-04-29 00:00:00,2.8635
2008-04-30 00:00:00,2.8165
2008-05-01 00:00:00,2.8175
2008-05-02 00:00:00,2.786
2008-05-05 00:00:00,2.7925
2008-05-06 00:00:00,2.7855
2008-05-07 00:00:00,2.7528
2008-05-08 00:00:00,2.757
2008-05-09 00:00:00,2.757
2008-05-12 00:00:00,2.765
2008-05-13 00:00:00,2.7619
2008-05-14 00:00:00,2.7655
2008-05-15 00:00:00,2.7635
2008-05-16 00:00:00,2.7635
2008-05-19 00:00:00,2.7787
2008-05-20 00:00:00,2.8048
2008-05-21 00:00:00,2.804
2008-05-22 00:00:00,2.84
2008-05-23 00:00:00,2.843
2008-05-26 00:00:00,2.85
2008-05-27 00:00:00,2.8678
2008-05-28 00:00:00,2.8675
2008-05-29 00:00:00,2.841
2008-05-30 00:00:00,2.856
2008-06-02 00:00:00,2.845
2008-06-03 00:00:00,2.823
2008-06-04 00:00:00,2.8165
2008-06-05 00:00:00,2.7875
2008-06-06 00:00:00,2.8036
2008-06-09 00:00:00,2.837
2008-06-10 00:00:00,2.8635
2008-06-11 00:00:00,2.9045
2008-06-12 00:00:00,2.897
2008-06-13 00:00:00,2.884
2008-06-16 00:00:00,2.8906
2008-06-17 00:00:00,2.883
2008-06-18 00:00:00,2.8905
2008-06-19 00:00:00,2.9205
2008-06-20 00:00:00,2.9345
2008-06-23 00:00:00,2.9425
2008-06-24 00:00:00,2.962
2008-06-25 00:00:00,2.9615
2008-06-26 00:00:00,2.9625
2008-06-27 00:00:00,2.9655
2008-06-30 00:00:00,2.961
2008-07-01 00:00:00,2.9616
2008-07-02 00:00:00,2.9465
2008-07-03 00:00:00,2.9
2008-07-04 00:00:00,2.89
2008-07-07 00:00:00,2.8455
2008-07-08 00:00:00,2.8235
2008-07-09 00:00:00,2.8045
2008-07-10 00:00:00,2.8145
2008-07-11 00:00:00,2.8325
2008-07-14 00:00:00,2.8235
2008-07-15 00:00:00,2.8295
2008-07-16 00:00:00,2.8261
2008-07-17 00:00:00,2.8395
2008-07-18 00:00:00,2.843
2008-07-21 00:00:00,2.8325
2008-07-22 00:00:00,2.8435
2008-07-23 00:00:00,2.832
2008-07-24 00:00:00,2.831
2008-07-25 00:00:00,2.822
2008-07-28 00:00:00,2.8315
2008-07-29 00:00:00,2.8325
