date,Russia_USDRUB
2008-01-11 00:00:00,24.3806
2008-01-14 00:00:00,24.2868
2008-01-15 00:00:00,24.3481
2008-01-16 00:00:00,24.4876
2008-01-17 00:00:00,24.5003
2008-01-18 00:00:00,24.5226
2008-01-21 00:00:00,24.7438
2008-01-22 00:00:00,24.6705
2008-01-23 00:00:00,24.6685
2008-01-24 00:00:00,24.4733
2008-01-25 00:00:00,24.542
2008-01-28 00:00:00,24.4752
2008-01-29 00:00:00,24.4819
2008-01-30 00:00:00,24.4094
2008-01-31 00:00:00,24.4353
2008-02-01 00:00:00,24.491
2008-02-04 00:00:00,24.493
2008-02-05 00:00:00,24.6283
2008-02-06 00:00:00,24.6429
2008-02-07 00:00:00,24.7859
2008-02-08 00:00:00,24.7394
2008-02-11 00:00:00,24.6901
2008-02-12 00:00:00,24.627
2008-02-13 00:00:00,24.6641
2008-02-14 00:00:00,24.6125
2008-02-15 00:00:00,24.5866
2008-02-18 00:00:00,24.5817
2008-02-19 00:00:00,24.5452
2008-02-20 00:00:00,24.5466
2008-02-21 00:00:00,24.4729
2008-02-22 00:00:00,24.436
2008-02-25 00:00:00,24.4382
2008-02-26 00:00:00,24.2583
2008-02-27 00:00:00,24.0913
2008-02-28 00:00:00,23.998
2008-02-29 00:00:00,24.0143
2008-03-03 00:00:00,24.0211
2008-03-04 00:00:00,24.0042
2008-03-05 00:00:00,23.9539
2008-03-06 00:00:00,23.8255
2008-03-07 00:00:00,23.8529
2008-03-10 00:00:00,23.8705
2008-03-11 00:00:00,23.875
2008-03-12 00:00:00,23.6946
2008-03-13 00:00:00,23.6204
2008-03-14 00:00:00,23.5954
2008-03-17 00:00:00,23.5448
2008-03-18 00:00:00,23.6305
2008-03-19 00:00:00,23.6369
2008-03-20 00:00:00,23.8081
2008-03-21 00:00:00,23.7941
2008-03-24 00:00:00,23.8032
2008-03-25 00:00:00,23.6155
2008-03-26 00:00:00,23.4511
2008-03-27 00:00:00,23.503
2008-03-28 00:00:00,23.4892
2008-03-31 00:00:00,23.4929
2008-04-01 00:00:00,23.6438
2008-04-02 00:00:00,23.5645
2008-04-03 00:00:00,23.5834
2008-04-04 00:00:00,23.5373
2008-04-07 00:00:00,23.5533
2008-04-08 00:00:00,23.5541
2008-04-09 00:00:00,23.457
2008-04-10 00:00:00,23.5332
2008-04-11 00:00:00,23.4686
2008-04-14 00:00:00,23.4516
2008-04-15 00:00:00,23.4888
2008-04-16 00:00:00,23.362
2008-04-17 00:00:00,23.3891
2008-04-18 00:00:00,23.464
2008-04-21 00:00:00,23.3937
2008-04-22 00:00:00,23.3179
2008-04-23 00:00:00,23.4077
2008-04-24 00:00:00,23.5709
2008-04-25 00:00:00,23.6236
2008-04-28 00:00:00,23.5898
2008-04-29 00:00:00,23.6733
2008-04-30 00:00:00,23.6377
2008-05-01 00:00:00,23.7781
2008-05-02 00:00:00,23.8012
2008-05-05 00:00:00,23.7577
2008-05-06 00:00:00,23.7114
2008-05-07 00:00:00,23.8224
2008-05-08 00:00:00,23.8267
2008-05-09 00:00:00,23.7414
2008-05-12 00:00:00,23.6886
2008-05-13 00:00:00,23.8083
2008-05-14 00:00:00,23.8792
2008-05-15 00:00:00,23.893
2008-05-16 00:00:00,23.7255
2008-05-19 00:00:00,23.7904
2008-05-20 00:00:00,23.7052
2008-05-21 00:00:00,23.5559
2008-05-22 00:00:00,23.6121
2008-05-23 00:00:00,23.5456
2008-05-26 00:00:00,23.5136
2008-05-27 00:00:00,23.6228
2008-05-28 00:00:00,23.6222
2008-05-29 00:00:00,23.7098
2008-05-30 00:00:00,23.684
2008-06-02 00:00:00,23.7079
2008-06-03 00:00:00,23.7878
2008-06-04 00:00:00,23.8014
2008-06-05 00:00:00,23.6753
2008-06-06 00:00:00,23.5375
2008-06-09 00:00:00,23.6535
2008-06-10 00:00:00,23.6952
2008-06-11 00:00:00,23.6377
2008-06-12 00:00:00,23.7507
2008-06-13 00:00:00,23.7824
2008-06-16 00:00:00,23.6817
2008-06-17 00:00:00,23.6485
2008-06-18 00:00:00,23.6256
2008-06-19 00:00:00,23.6478
2008-06-20 00:00:00,23.5709
2008-06-23 00:00:00,23.64
2008-06-24 00:00:00,23.5733
2008-06-25 00:00:00,23.5202
2008-06-26 00:00:00,23.4358
2008-06-27 00:00:00,23.4102
2008-06-30 00:00:00,23.4446
2008-07-01 00:00:00,23.4279
2008-07-02 00:00:00,23.3714
2008-07-03 00:00:00,23.519
2008-07-04 00:00:00,23.4851
2008-07-07 00:00:00,23.4682
2008-07-08 00:00:00,23.5206
2008-07-09 00:00:00,23.4233
2008-07-10 00:00:00,23.3554
2008-07-11 00:00:00,23.2507
2008-07-14 00:00:00,23.1577
2008-07-15 00:00:00,23.1656
2008-07-16 00:00:00,23.257
2008-07-17 00:00:00,23.2234
2008-07-18 00:00:00,23.2161
2008-07-21 00:00:00,23.182
2008-07-22 00:00:00,23.2991
2008-07-23 00:00:00,23.3568
2008-07-24 00:00:00,23.3843
2008-07-25 00:00:00,23.3821
2008-07-28 00:00:00,23.3408
2008-07-29 00:00:00,23.4485
2008-07-30 00:00:00,23.4431
2008-07-31 00:00:00,23.4318
2008-08-01 00:00:00,23.4846
2008-08-04 00:00:00,23.411
2008-08-05 00:00:00,23.563
2008-08-06 00:00:00,23.6516
2008-08-07 00:00:00,23.6833
2008-08-08 00:00:00,24.2381
2008-08-11 00:00:00,24.4246
2008-08-12 00:00:00,24.2481
2008-08-13 00:00:00,24.2199
2008-08-14 00:00:00,24.3847
2008-08-15 00:00:00,24.6088
2008-08-18 00:00:00,24.5539
2008-08-19 00:00:00,24.4741
2008-08-20 00:00:00,24.3902
2008-08-21 00:00:00,24.2851
2008-08-22 00:00:00,24.384
2008-08-25 00:00:00,24.4393
2008-08-26 00:00:00,24.6621
2008-08-27 00:00:00,24.6125
2008-08-28 00:00:00,24.6402
2008-08-29 00:00:00,24.645
2008-09-01 00:00:00,24.674
2008-09-02 00:00:00,24.7883
2008-09-03 00:00:00,25.1257
2008-09-04 00:00:00,25.4508
2008-09-05 00:00:00,25.4818
2008-09-08 00:00:00,25.5398
2008-09-09 00:00:00,25.5841
2008-09-10 00:00:00,25.7405
2008-09-11 00:00:00,25.7442
2008-09-12 00:00:00,25.5285
2008-09-15 00:00:00,25.51
2008-09-16 00:00:00,25.6158
2008-09-17 00:00:00,25.4354
2008-09-18 00:00:00,25.4148
2008-09-19 00:00:00,25.2812
2008-09-22 00:00:00,25.0281
2008-09-23 00:00:00,25.0998
2008-09-24 00:00:00,25.0343
2008-09-25 00:00:00,25.0402
2008-09-26 00:00:00,25.0408
2008-09-29 00:00:00,25.3059
2008-09-30 00:00:00,25.6439
2008-10-01 00:00:00,25.7333
2008-10-02 00:00:00,25.9225
2008-10-03 00:00:00,25.9801
2008-10-06 00:00:00,26.2594
2008-10-07 00:00:00,26.1739
2008-10-08 00:00:00,26.1071
2008-10-09 00:00:00,26.1425
2008-10-10 00:00:00,26.214
2008-10-13 00:00:00,26.1912
2008-10-14 00:00:00,26.1359
2008-10-15 00:00:00,26.2525
2008-10-16 00:00:00,26.3007
2008-10-17 00:00:00,26.3566
2008-10-20 00:00:00,26.3608
2008-10-21 00:00:00,26.7083
2008-10-22 00:00:00,26.9277
2008-10-23 00:00:00,26.8475
2008-10-24 00:00:00,27.1991
2008-10-27 00:00:00,27.3368
2008-10-28 00:00:00,27.1361
2008-10-29 00:00:00,26.8226
2008-10-30 00:00:00,26.8281
2008-10-31 00:00:00,27.069
2008-11-03 00:00:00,27.1557
2008-11-04 00:00:00,26.8061
2008-11-05 00:00:00,26.8248
2008-11-06 00:00:00,27.0435
2008-11-07 00:00:00,27.0304
2008-11-10 00:00:00,27.0535
2008-11-11 00:00:00,27.5743
2008-11-12 00:00:00,27.5744
2008-11-13 00:00:00,27.2898
2008-11-14 00:00:00,27.3724
2008-11-17 00:00:00,27.4347
2008-11-18 00:00:00,27.4683
2008-11-19 00:00:00,27.6196
2008-11-20 00:00:00,27.6405
2008-11-21 00:00:00,27.509
2008-11-24 00:00:00,27.3074
2008-11-25 00:00:00,27.2356
2008-11-26 00:00:00,27.4384
2008-11-27 00:00:00,27.4255
2008-11-28 00:00:00,27.9231
2008-12-01 00:00:00,28.0189
2008-12-02 00:00:00,27.8993
2008-12-03 00:00:00,27.9034
2008-12-04 00:00:00,27.8013
2008-12-05 00:00:00,28.1725
2008-12-08 00:00:00,27.8891
2008-12-09 00:00:00,27.9279
2008-12-10 00:00:00,27.825
2008-12-11 00:00:00,27.6853
2008-12-12 00:00:00,27.686
2008-12-15 00:00:00,27.6212
2008-12-16 00:00:00,27.3161
2008-12-17 00:00:00,27.2542
2008-12-18 00:00:00,27.4958
2008-12-19 00:00:00,28.173
2008-12-22 00:00:00,28.4763
2008-12-23 00:00:00,28.4332
2008-12-24 00:00:00,28.6802
2008-12-25 00:00:00,28.7
2008-12-26 00:00:00,28.991
2008-12-29 00:00:00,29.5807
2008-12-30 00:00:00,29.4145
2008-12-31 00:00:00,29.4027
2009-01-01 00:00:00,29.1475
2009-01-02 00:00:00,29.4047
2009-01-05 00:00:00,29.1922
2009-01-06 00:00:00,29.1574
2009-01-07 00:00:00,30.491
2009-01-08 00:00:00,30.4355
2009-01-09 00:00:00,30.894
2009-01-12 00:00:00,31.1175
2009-01-13 00:00:00,31.3087
2009-01-14 00:00:00,31.7365
2009-01-15 00:00:00,32.3669
2009-01-16 00:00:00,32.53
2009-01-19 00:00:00,33.388
2009-01-20 00:00:00,32.9967
2009-01-21 00:00:00,32.6543
2009-01-22 00:00:00,32.6343
2009-01-23 00:00:00,32.859
2009-01-26 00:00:00,32.7926
2009-01-27 00:00:00,33.0615
2009-01-28 00:00:00,33.919
2009-01-29 00:00:00,35.0885
2009-01-30 00:00:00,35.7364
2009-02-02 00:00:00,36.13
2009-02-03 00:00:00,35.9697
2009-02-04 00:00:00,36.2747
2009-02-05 00:00:00,36.3701
2009-02-06 00:00:00,36.1653
2009-02-09 00:00:00,35.8811
2009-02-10 00:00:00,35.844
2009-02-11 00:00:00,35.0995
2009-02-12 00:00:00,34.6473
2009-02-13 00:00:00,34.6258
2009-02-16 00:00:00,35.1582
2009-02-17 00:00:00,36.3496
2009-02-18 00:00:00,36.3358
2009-02-19 00:00:00,35.8934
2009-02-20 00:00:00,35.9353
2009-02-23 00:00:00,36.0719
2009-02-24 00:00:00,35.839
2009-02-25 00:00:00,35.8258
2009-02-26 00:00:00,35.665
2009-02-27 00:00:00,35.9137
2009-03-02 00:00:00,36.1723
2009-03-03 00:00:00,36.2292
2009-03-04 00:00:00,35.9451
2009-03-05 00:00:00,35.8987
2009-03-06 00:00:00,35.7676
2009-03-09 00:00:00,35.651
2009-03-10 00:00:00,35.0489
2009-03-11 00:00:00,34.9887
2009-03-12 00:00:00,35.0001
2009-03-13 00:00:00,34.681
2009-03-16 00:00:00,34.6429
2009-03-17 00:00:00,34.4936
2009-03-18 00:00:00,33.9635
2009-03-19 00:00:00,33.3446
2009-03-20 00:00:00,33.5061
2009-03-23 00:00:00,33.1953
2009-03-24 00:00:00,33.4827
2009-03-25 00:00:00,33.5805
2009-03-26 00:00:00,33.411
2009-03-27 00:00:00,33.7845
2009-03-30 00:00:00,33.9795
2009-03-31 00:00:00,33.954
2009-04-01 00:00:00,33.9555
2009-04-02 00:00:00,33.3881
2009-04-03 00:00:00,33.3075
2009-04-06 00:00:00,33.3653
2009-04-07 00:00:00,33.5714
2009-04-08 00:00:00,33.67
2009-04-09 00:00:00,33.6332
2009-04-10 00:00:00,33.509
2009-04-13 00:00:00,33.2925
2009-04-14 00:00:00,33.4075
2009-04-15 00:00:00,33.4142
2009-04-16 00:00:00,33.4083
2009-04-17 00:00:00,33.4626
2009-04-20 00:00:00,33.9195
2009-04-21 00:00:00,34.1815
2009-04-22 00:00:00,33.9236
2009-04-23 00:00:00,33.501
2009-04-24 00:00:00,33.1886
2009-04-27 00:00:00,33.4705
2009-04-28 00:00:00,33.3718
2009-04-29 00:00:00,33.192
2009-04-30 00:00:00,33.1005
2009-05-01 00:00:00,33.0628
2009-05-04 00:00:00,32.8035
2009-05-05 00:00:00,32.8541
2009-05-06 00:00:00,32.7948
2009-05-07 00:00:00,32.5905
2009-05-08 00:00:00,32.3452
2009-05-11 00:00:00,32.285
2009-05-12 00:00:00,32.135
2009-05-13 00:00:00,32.0225
2009-05-14 00:00:00,32.1325
2009-05-15 00:00:00,32.1275
2009-05-18 00:00:00,32.0611
2009-05-19 00:00:00,31.8562
2009-05-20 00:00:00,31.5523
2009-05-21 00:00:00,31.3242
2009-05-22 00:00:00,31.0525
2009-05-25 00:00:00,31.0011
2009-05-26 00:00:00,31.2961
2009-05-27 00:00:00,31.2439
2009-05-28 00:00:00,31.3292
2009-05-29 00:00:00,30.97
2009-06-01 00:00:00,30.6191
2009-06-02 00:00:00,30.5471
2009-06-03 00:00:00,30.9204
2009-06-04 00:00:00,30.8333
2009-06-05 00:00:00,30.878
2009-06-08 00:00:00,31.4016
2009-06-09 00:00:00,31.1328
2009-06-10 00:00:00,30.9336
2009-06-11 00:00:00,30.8587
2009-06-12 00:00:00,30.938
2009-06-15 00:00:00,31.3056
2009-06-16 00:00:00,31.2075
2009-06-17 00:00:00,31.2538
2009-06-18 00:00:00,31.1871
2009-06-19 00:00:00,31.0838
2009-06-22 00:00:00,31.3702
2009-06-23 00:00:00,31.184
2009-06-24 00:00:00,31.2487
2009-06-25 00:00:00,31.3124
2009-06-26 00:00:00,31.1214
2009-06-29 00:00:00,31.2003
2009-06-30 00:00:00,31.1527
2009-07-01 00:00:00,31.0113
2009-07-02 00:00:00,31.2279
2009-07-03 00:00:00,31.2771
2009-07-06 00:00:00,31.459
2009-07-07 00:00:00,31.5295
2009-07-08 00:00:00,31.8938
2009-07-09 00:00:00,31.7497
2009-07-10 00:00:00,32.6983
2009-07-13 00:00:00,32.7668
2009-07-14 00:00:00,32.2492
2009-07-15 00:00:00,31.8611
2009-07-16 00:00:00,31.6594
2009-07-17 00:00:00,31.7713
2009-07-20 00:00:00,31.0415
2009-07-21 00:00:00,31.031
2009-07-22 00:00:00,31.1534
2009-07-23 00:00:00,31.1505
2009-07-24 00:00:00,30.9989
2009-07-27 00:00:00,30.732
2009-07-28 00:00:00,31.097
2009-07-29 00:00:00,31.6297
2009-07-30 00:00:00,31.5112
2009-07-31 00:00:00,31.4644
2009-08-03 00:00:00,30.966
2009-08-04 00:00:00,31.063
2009-08-05 00:00:00,31.1735
2009-08-06 00:00:00,31.3367
2009-08-07 00:00:00,31.655
2009-08-10 00:00:00,31.8556
2009-08-11 00:00:00,32.2192
2009-08-12 00:00:00,32.3718
2009-08-13 00:00:00,31.764
2009-08-14 00:00:00,31.6742
2009-08-17 00:00:00,32.2431
2009-08-18 00:00:00,31.9352
2009-08-19 00:00:00,31.8356
2009-08-20 00:00:00,31.8357
2009-08-21 00:00:00,31.647
2009-08-24 00:00:00,31.3849
2009-08-25 00:00:00,31.296
2009-08-26 00:00:00,31.5693
2009-08-27 00:00:00,31.6955
2009-08-28 00:00:00,31.6199
2009-08-31 00:00:00,31.7919
2009-09-01 00:00:00,31.9135
2009-09-02 00:00:00,31.9396
2009-09-03 00:00:00,31.7512
2009-09-04 00:00:00,31.5799
2009-09-07 00:00:00,31.4912
2009-09-08 00:00:00,31.2091
2009-09-09 00:00:00,31.0179
2009-09-10 00:00:00,30.8598
2009-09-11 00:00:00,30.6555
2009-09-14 00:00:00,30.8054
2009-09-15 00:00:00,30.7875
2009-09-16 00:00:00,30.567
2009-09-17 00:00:00,30.352
2009-09-18 00:00:00,30.235
2009-09-21 00:00:00,30.367
2009-09-22 00:00:00,30.0875
2009-09-23 00:00:00,29.9967
2009-09-24 00:00:00,30.0741
2009-09-25 00:00:00,30.1423
2009-09-28 00:00:00,30.138
2009-09-29 00:00:00,30.127
2009-09-30 00:00:00,30.0154
2009-10-01 00:00:00,30.0905
2009-10-02 00:00:00,30.16
2009-10-05 00:00:00,29.999
2009-10-06 00:00:00,29.8252
2009-10-07 00:00:00,29.7585
2009-10-08 00:00:00,29.5264
2009-10-09 00:00:00,29.6426
2009-10-12 00:00:00,29.4913
2009-10-13 00:00:00,29.5458
2009-10-14 00:00:00,29.4119
2009-10-15 00:00:00,29.384
2009-10-16 00:00:00,29.427
2009-10-19 00:00:00,29.2855
2009-10-20 00:00:00,29.2325
2009-10-21 00:00:00,29.093
2009-10-22 00:00:00,29.0708
2009-10-23 00:00:00,28.9472
2009-10-26 00:00:00,29.051
2009-10-27 00:00:00,29.297
2009-10-28 00:00:00,29.2643
2009-10-29 00:00:00,29.1766
2009-10-30 00:00:00,29.1384
2009-11-02 00:00:00,29.2424
2009-11-03 00:00:00,29.3473
2009-11-04 00:00:00,29.177
2009-11-05 00:00:00,29.0204
2009-11-06 00:00:00,29.0719
2009-11-09 00:00:00,28.7305
2009-11-10 00:00:00,28.7329
2009-11-11 00:00:00,28.7057
2009-11-12 00:00:00,28.89
2009-11-13 00:00:00,28.8545
2009-11-16 00:00:00,28.688
2009-11-17 00:00:00,28.8145
2009-11-18 00:00:00,28.702
2009-11-19 00:00:00,28.8058
2009-11-20 00:00:00,29.007
2009-11-23 00:00:00,28.7907
2009-11-24 00:00:00,28.813
2009-11-25 00:00:00,28.7815
2009-11-26 00:00:00,29.257
2009-11-27 00:00:00,29.3322
2009-11-30 00:00:00,29.264
2009-12-01 00:00:00,29.056
2009-12-02 00:00:00,29.358
2009-12-03 00:00:00,29.1646
2009-12-04 00:00:00,29.483
2009-12-07 00:00:00,29.8972
2009-12-08 00:00:00,30.599
2009-12-09 00:00:00,30.4594
2009-12-10 00:00:00,30.425
2009-12-11 00:00:00,30.2624
2009-12-14 00:00:00,30.063
2009-12-15 00:00:00,30.1915
2009-12-16 00:00:00,30.267
2009-12-17 00:00:00,30.8339
2009-12-18 00:00:00,30.6441
2009-12-21 00:00:00,30.5145
2009-12-22 00:00:00,30.5485
2009-12-23 00:00:00,30.1999
2009-12-24 00:00:00,29.6173
2009-12-25 00:00:00,29.675
2009-12-28 00:00:00,29.7195
2009-12-29 00:00:00,30.156
2009-12-30 00:00:00,30.3135
2009-12-31 00:00:00,30.035
2010-01-01 00:00:00,30.035
2010-01-04 00:00:00,29.905
2010-01-05 00:00:00,29.836
2010-01-06 00:00:00,29.715
2010-01-07 00:00:00,29.775
2010-01-08 00:00:00,29.765
2010-01-11 00:00:00,29.327
2010-01-12 00:00:00,29.5095
2010-01-13 00:00:00,29.5967
2010-01-14 00:00:00,29.475
2010-01-15 00:00:00,29.545
2010-01-18 00:00:00,29.5909
2010-01-19 00:00:00,29.606
2010-01-20 00:00:00,29.7513
2010-01-21 00:00:00,29.756
2010-01-22 00:00:00,29.84
2010-01-25 00:00:00,30.1172
2010-01-26 00:00:00,30.3188
2010-01-27 00:00:00,30.3078
2010-01-28 00:00:00,30.3568
2010-01-29 00:00:00,30.3482
2010-02-01 00:00:00,30.3324
2010-02-02 00:00:00,30.115
2010-02-03 00:00:00,29.995
2010-02-04 00:00:00,30.4295
2010-02-05 00:00:00,30.46
2010-02-08 00:00:00,30.4861
2010-02-09 00:00:00,30.249
2010-02-10 00:00:00,30.315
2010-02-11 00:00:00,30.1775
2010-02-12 00:00:00,30.2025
2010-02-15 00:00:00,30.2252
2010-02-16 00:00:00,30.0268
2010-02-17 00:00:00,30.1235
2010-02-18 00:00:00,30.03
2010-02-19 00:00:00,30.0125
2010-02-22 00:00:00,29.985
2010-02-23 00:00:00,29.99
2010-02-24 00:00:00,30.021
2010-02-25 00:00:00,30.0405
2010-02-26 00:00:00,29.9485
2010-03-01 00:00:00,29.9635
2010-03-02 00:00:00,29.853
2010-03-03 00:00:00,29.763
2010-03-04 00:00:00,29.866
2010-03-05 00:00:00,29.7916
2010-03-08 00:00:00,29.753
2010-03-09 00:00:00,29.744
2010-03-10 00:00:00,29.568
2010-03-11 00:00:00,29.474
2010-03-12 00:00:00,29.2977
2010-03-15 00:00:00,29.432
2010-03-16 00:00:00,29.3458
2010-03-17 00:00:00,29.1362
2010-03-18 00:00:00,29.2924
2010-03-19 00:00:00,29.3253
2010-03-22 00:00:00,29.5268
2010-03-23 00:00:00,29.5203
2010-03-24 00:00:00,29.6675
2010-03-25 00:00:00,29.58
2010-03-26 00:00:00,29.6215
2010-03-29 00:00:00,29.5263
2010-03-30 00:00:00,29.507
2010-03-31 00:00:00,29.4205
2010-04-01 00:00:00,29.27
2010-04-02 00:00:00,29.27
2010-04-05 00:00:00,29.1888
2010-04-06 00:00:00,29.3263
2010-04-07 00:00:00,29.3095
2010-04-08 00:00:00,29.4194
2010-04-09 00:00:00,29.1525
2010-04-12 00:00:00,29.0261
2010-04-13 00:00:00,29.1
2010-04-14 00:00:00,28.9194
2010-04-15 00:00:00,29.0239
2010-04-16 00:00:00,29.092
2010-04-19 00:00:00,29.1835
2010-04-20 00:00:00,29.1398
2010-04-21 00:00:00,29.126
2010-04-22 00:00:00,29.2218
2010-04-23 00:00:00,29.1225
2010-04-26 00:00:00,29.106
2010-04-27 00:00:00,29.3462
2010-04-28 00:00:00,29.44
2010-04-29 00:00:00,29.1928
2010-04-30 00:00:00,29.2537
2010-05-03 00:00:00,29.355
2010-05-04 00:00:00,29.6613
2010-05-05 00:00:00,30.051
2010-05-06 00:00:00,30.5988
2010-05-07 00:00:00,30.615
2010-05-10 00:00:00,30.1567
2010-05-11 00:00:00,30.1548
2010-05-12 00:00:00,29.9725
2010-05-13 00:00:00,30.01
2010-05-14 00:00:00,30.505
2010-05-17 00:00:00,30.6575
2010-05-18 00:00:00,30.435
2010-05-19 00:00:00,30.8213
2010-05-20 00:00:00,31.425
2010-05-21 00:00:00,31.0775
2010-05-24 00:00:00,30.9225
2010-05-25 00:00:00,31.53
2010-05-26 00:00:00,31.1425
2010-05-27 00:00:00,30.5388
2010-05-28 00:00:00,30.6575
2010-05-31 00:00:00,30.9025
2010-06-01 00:00:00,31.01
2010-06-02 00:00:00,31.0625
2010-06-03 00:00:00,31.09
2010-06-04 00:00:00,31.4763
2010-06-07 00:00:00,31.7775
2010-06-08 00:00:00,31.8
2010-06-09 00:00:00,31.4813
2010-06-10 00:00:00,31.465
2010-06-11 00:00:00,31.5816
2010-06-14 00:00:00,31.654
2010-06-15 00:00:00,31.2325
2010-06-16 00:00:00,31.1388
2010-06-17 00:00:00,31.043
2010-06-18 00:00:00,30.9961
2010-06-21 00:00:00,30.7851
2010-06-22 00:00:00,30.8893
2010-06-23 00:00:00,31.1599
2010-06-24 00:00:00,31.0038
2010-06-25 00:00:00,31.0306
2010-06-28 00:00:00,31.0394
2010-06-29 00:00:00,31.3363
2010-06-30 00:00:00,31.2095
2010-07-01 00:00:00,31.2763
2010-07-02 00:00:00,31.115
2010-07-05 00:00:00,31.175
2010-07-06 00:00:00,30.9588
2010-07-07 00:00:00,31.0638
2010-07-08 00:00:00,30.9125
2010-07-09 00:00:00,30.8425
2010-07-12 00:00:00,30.8088
2010-07-13 00:00:00,30.555
2010-07-14 00:00:00,30.515
2010-07-15 00:00:00,30.4775
2010-07-16 00:00:00,30.5324
2010-07-19 00:00:00,30.5088
2010-07-20 00:00:00,30.4644
2010-07-21 00:00:00,30.4562
2010-07-22 00:00:00,30.3681
2010-07-23 00:00:00,30.4063
2010-07-26 00:00:00,30.23
2010-07-27 00:00:00,30.2463
2010-07-28 00:00:00,30.2488
2010-07-29 00:00:00,30.1663
2010-07-30 00:00:00,30.205
2010-08-02 00:00:00,29.9625
2010-08-03 00:00:00,29.685
2010-08-04 00:00:00,29.825
2010-08-05 00:00:00,29.8775
2010-08-06 00:00:00,29.8113
2010-08-09 00:00:00,29.91
2010-08-10 00:00:00,30.115
2010-08-11 00:00:00,30.4675
2010-08-12 00:00:00,30.5113
2010-08-13 00:00:00,30.5975
2010-08-16 00:00:00,30.4793
2010-08-17 00:00:00,30.3787
2010-08-18 00:00:00,30.4169
2010-08-19 00:00:00,30.5081
2010-08-20 00:00:00,30.6525
2010-08-23 00:00:00,30.6969
2010-08-24 00:00:00,30.8538
2010-08-25 00:00:00,30.9388
2010-08-26 00:00:00,30.7663
2010-08-27 00:00:00,30.6438
2010-08-30 00:00:00,30.7238
2010-08-31 00:00:00,30.8038
2010-09-01 00:00:00,30.6938
2010-09-02 00:00:00,30.7013
2010-09-03 00:00:00,30.6313
2010-09-06 00:00:00,30.6238
2010-09-07 00:00:00,30.8813
2010-09-08 00:00:00,30.8252
2010-09-09 00:00:00,30.8675
2010-09-10 00:00:00,30.8513
2010-09-13 00:00:00,30.6438
2010-09-14 00:00:00,30.5962
2010-09-15 00:00:00,30.9788
2010-09-16 00:00:00,31.16
2010-09-17 00:00:00,31.0125
2010-09-20 00:00:00,31.0088
2010-09-21 00:00:00,31.0763
2010-09-22 00:00:00,31.045
2010-09-23 00:00:00,31.0
2010-09-24 00:00:00,30.6925
2010-09-27 00:00:00,30.5358
2010-09-28 00:00:00,30.39
2010-09-29 00:00:00,30.4085
2010-09-30 00:00:00,30.535
2010-10-01 00:00:00,30.4525
2010-10-04 00:00:00,30.4692
2010-10-05 00:00:00,30.0413
2010-10-06 00:00:00,29.7325
2010-10-07 00:00:00,29.8568
2010-10-08 00:00:00,29.847
2010-10-11 00:00:00,29.91
2010-10-12 00:00:00,30.0791
2010-10-13 00:00:00,30.0881
2010-10-14 00:00:00,30.0625
2010-10-15 00:00:00,30.3006
2010-10-18 00:00:00,30.385
2010-10-19 00:00:00,30.64
2010-10-20 00:00:00,30.6769
2010-10-21 00:00:00,30.5713
2010-10-22 00:00:00,30.4244
2010-10-25 00:00:00,30.3331
2010-10-26 00:00:00,30.45
2010-10-27 00:00:00,30.7421
2010-10-28 00:00:00,30.6494
2010-10-29 00:00:00,30.8006
2010-11-01 00:00:00,30.8063
2010-11-02 00:00:00,30.7419
2010-11-03 00:00:00,30.8356
2010-11-04 00:00:00,30.59
2010-11-05 00:00:00,30.6319
2010-11-08 00:00:00,30.7874
2010-11-09 00:00:00,30.7106
2010-11-10 00:00:00,30.6825
2010-11-11 00:00:00,30.635
2010-11-12 00:00:00,30.8588
2010-11-15 00:00:00,30.9504
2010-11-16 00:00:00,31.2564
2010-11-17 00:00:00,31.3043
2010-11-18 00:00:00,31.0538
2010-11-19 00:00:00,31.095
2010-11-22 00:00:00,31.1425
2010-11-23 00:00:00,31.3863
2010-11-24 00:00:00,31.2605
2010-11-25 00:00:00,31.1666
2010-11-26 00:00:00,31.3986
2010-11-29 00:00:00,31.4386
2010-11-30 00:00:00,31.4755
2010-12-01 00:00:00,31.3824
2010-12-02 00:00:00,31.1938
2010-12-03 00:00:00,31.1838
2010-12-06 00:00:00,31.2488
2010-12-07 00:00:00,31.0663
2010-12-08 00:00:00,31.098
2010-12-09 00:00:00,30.925
2010-12-10 00:00:00,30.9175
2010-12-13 00:00:00,30.713
2010-12-14 00:00:00,30.6737
2010-12-15 00:00:00,30.6888
2010-12-16 00:00:00,30.7575
2010-12-17 00:00:00,30.8063
2010-12-20 00:00:00,30.8326
2010-12-21 00:00:00,30.7525
2010-12-22 00:00:00,30.683
2010-12-23 00:00:00,30.5875
2010-12-24 00:00:00,30.4562
2010-12-27 00:00:00,30.4025
2010-12-28 00:00:00,30.3288
2010-12-29 00:00:00,30.445
2010-12-30 00:00:00,30.5875
2010-12-31 00:00:00,30.537
2011-01-03 00:00:00,30.552
2011-01-04 00:00:00,30.577
2011-01-05 00:00:00,30.4963
2011-01-06 00:00:00,30.577
2011-01-07 00:00:00,30.6412
2011-01-10 00:00:00,30.577
2011-01-11 00:00:00,30.5407
2011-01-12 00:00:00,30.1919
2011-01-13 00:00:00,29.9796
2011-01-14 00:00:00,30.1067
2011-01-17 00:00:00,29.9726
