date,USDCLP_Chile
2021-07-13 00:00:00,750.2
2021-07-14 00:00:00,745.78
2021-07-15 00:00:00,757.88
2021-07-16 00:00:00,757.88
2021-07-19 00:00:00,760.99
2021-07-20 00:00:00,758.5
2021-07-21 00:00:00,752.38
2021-07-22 00:00:00,754.35
2021-07-23 00:00:00,762.52
2021-07-26 00:00:00,760.21
2021-07-27 00:00:00,767.81
2021-07-28 00:00:00,762.08
2021-07-29 00:00:00,760.05
2021-07-30 00:00:00,759.0
2021-08-02 00:00:00,768.05
2021-08-03 00:00:00,777.9
2021-08-04 00:00:00,774.17
2021-08-05 00:00:00,779.17
2021-08-06 00:00:00,788.22
2021-08-09 00:00:00,784.67
2021-08-10 00:00:00,779.25
2021-08-11 00:00:00,773.25
2021-08-12 00:00:00,774.38
2021-08-13 00:00:00,775.74
2021-08-16 00:00:00,787.6
2021-08-17 00:00:00,789.97
2021-08-18 00:00:00,788.65
2021-08-19 00:00:00,787.03
2021-08-20 00:00:00,786.77
2021-08-23 00:00:00,784.92
2021-08-24 00:00:00,782.65
2021-08-25 00:00:00,783.9
2021-08-26 00:00:00,786.85
2021-08-27 00:00:00,782.9
2021-08-30 00:00:00,782.13
2021-08-31 00:00:00,774.15
2021-09-01 00:00:00,771.28
2021-09-02 00:00:00,767.58
2021-09-03 00:00:00,767.75
2021-09-06 00:00:00,772.75
2021-09-07 00:00:00,780.75
2021-09-08 00:00:00,786.98
2021-09-09 00:00:00,794.4
2021-09-10 00:00:00,788.63
2021-09-13 00:00:00,785.13
2021-09-14 00:00:00,784.25
2021-09-15 00:00:00,779.67
2021-09-16 00:00:00,783.13
2021-09-17 00:00:00,783.13
2021-09-20 00:00:00,788.4
2021-09-21 00:00:00,786.28
2021-09-22 00:00:00,787.85
2021-09-23 00:00:00,785.5
2021-09-24 00:00:00,793.04
2021-09-27 00:00:00,794.28
2021-09-28 00:00:00,801.75
2021-09-29 00:00:00,809.9
2021-09-30 00:00:00,810.06
2021-10-01 00:00:00,803.35
2021-10-04 00:00:00,806.05
2021-10-05 00:00:00,811.45
2021-10-06 00:00:00,814.5
2021-10-07 00:00:00,813.63
2021-10-08 00:00:00,824.06
2021-10-11 00:00:00,824.06
2021-10-12 00:00:00,822.5
2021-10-13 00:00:00,816.07
2021-10-14 00:00:00,825.52
2021-10-15 00:00:00,823.7
2021-10-18 00:00:00,817.78
2021-10-19 00:00:00,811.24
2021-10-20 00:00:00,813.35
2021-10-21 00:00:00,817.69
2021-10-22 00:00:00,815.97
2021-10-25 00:00:00,808.08
2021-10-26 00:00:00,804.17
2021-10-27 00:00:00,804.95
2021-10-28 00:00:00,806.03
2021-10-29 00:00:00,814.5
2021-11-01 00:00:00,814.5
2021-11-02 00:00:00,812.7
2021-11-03 00:00:00,812.75
2021-11-04 00:00:00,814.31
2021-11-05 00:00:00,811.55
2021-11-08 00:00:00,802.58
2021-11-09 00:00:00,792.15
2021-11-10 00:00:00,795.25
2021-11-11 00:00:00,794.3
2021-11-12 00:00:00,801.07
2021-11-15 00:00:00,797.67
2021-11-16 00:00:00,812.03
2021-11-17 00:00:00,829.32
2021-11-18 00:00:00,832.3
2021-11-19 00:00:00,829.9
2021-11-22 00:00:00,811.95
2021-11-23 00:00:00,812.63
2021-11-24 00:00:00,814.77
2021-11-25 00:00:00,821.33
2021-11-26 00:00:00,831.79
2021-11-29 00:00:00,842.5
2021-11-30 00:00:00,829.25
2021-12-01 00:00:00,838.8
2021-12-02 00:00:00,837.8
2021-12-03 00:00:00,841.25
2021-12-06 00:00:00,846.53
2021-12-07 00:00:00,839.28
2021-12-08 00:00:00,840.95
2021-12-09 00:00:00,848.25
2021-12-10 00:00:00,842.25
2021-12-13 00:00:00,841.63
2021-12-14 00:00:00,843.7
2021-12-15 00:00:00,851.65
2021-12-16 00:00:00,846.95
2021-12-17 00:00:00,844.77
2021-12-20 00:00:00,875.18
2021-12-21 00:00:00,870.65
2021-12-22 00:00:00,861.05
2021-12-23 00:00:00,859.23
2021-12-24 00:00:00,865.05
2021-12-27 00:00:00,857.5
2021-12-28 00:00:00,856.13
2021-12-29 00:00:00,848.95
2021-12-30 00:00:00,852.0
2021-12-31 00:00:00,852.0
2022-01-03 00:00:00,851.65
2022-01-04 00:00:00,847.63
2022-01-05 00:00:00,837.43
2022-01-06 00:00:00,837.25
2022-01-07 00:00:00,828.65
2022-01-10 00:00:00,835.92
2022-01-11 00:00:00,828.85
2022-01-12 00:00:00,823.53
2022-01-13 00:00:00,817.7
2022-01-14 00:00:00,819.75
2022-01-17 00:00:00,822.8
2022-01-18 00:00:00,819.07
2022-01-19 00:00:00,809.6
2022-01-20 00:00:00,802.25
2022-01-21 00:00:00,798.15
2022-01-24 00:00:00,807.9
2022-01-25 00:00:00,800.05
2022-01-26 00:00:00,801.75
2022-01-27 00:00:00,806.07
2022-01-28 00:00:00,813.22
2022-01-31 00:00:00,800.62
2022-02-01 00:00:00,803.25
2022-02-02 00:00:00,811.38
2022-02-03 00:00:00,818.25
2022-02-04 00:00:00,827.75
2022-02-07 00:00:00,824.8
2022-02-08 00:00:00,827.64
2022-02-09 00:00:00,812.91
2022-02-10 00:00:00,805.65
2022-02-11 00:00:00,808.65
2022-02-14 00:00:00,813.63
2022-02-15 00:00:00,801.53
2022-02-16 00:00:00,799.53
2022-02-17 00:00:00,795.67
2022-02-18 00:00:00,801.8
2022-02-21 00:00:00,798.75
2022-02-22 00:00:00,793.04
2022-02-23 00:00:00,790.18
2022-02-24 00:00:00,819.38
2022-02-25 00:00:00,802.25
2022-02-28 00:00:00,798.58
2022-03-01 00:00:00,807.47
2022-03-02 00:00:00,805.05
2022-03-03 00:00:00,796.25
2022-03-04 00:00:00,805.63
2022-03-07 00:00:00,813.16
2022-03-08 00:00:00,810.35
2022-03-09 00:00:00,804.83
2022-03-10 00:00:00,803.25
2022-03-11 00:00:00,804.65
2022-03-14 00:00:00,813.13
2022-03-15 00:00:00,811.05
2022-03-16 00:00:00,799.46
2022-03-17 00:00:00,799.85
2022-03-18 00:00:00,804.0
2022-03-21 00:00:00,793.88
2022-03-22 00:00:00,792.85
2022-03-23 00:00:00,793.05
2022-03-24 00:00:00,788.36
2022-03-25 00:00:00,778.1
2022-03-28 00:00:00,778.96
2022-03-29 00:00:00,779.9
2022-03-30 00:00:00,789.05
2022-03-31 00:00:00,786.05
2022-04-01 00:00:00,782.42
2022-04-04 00:00:00,779.6
2022-04-05 00:00:00,786.74
2022-04-06 00:00:00,800.03
2022-04-07 00:00:00,805.93
2022-04-08 00:00:00,814.7
2022-04-11 00:00:00,817.33
2022-04-12 00:00:00,805.88
2022-04-13 00:00:00,805.65
2022-04-14 00:00:00,816.55
2022-04-15 00:00:00,816.55
2022-04-18 00:00:00,816.92
2022-04-19 00:00:00,820.08
2022-04-20 00:00:00,814.55
2022-04-21 00:00:00,825.55
2022-04-22 00:00:00,836.76
2022-04-25 00:00:00,844.95
2022-04-26 00:00:00,843.43
2022-04-27 00:00:00,847.81
2022-04-28 00:00:00,857.28
2022-04-29 00:00:00,851.0
2022-05-02 00:00:00,860.81
2022-05-03 00:00:00,855.47
2022-05-04 00:00:00,854.75
2022-05-05 00:00:00,860.83
2022-05-06 00:00:00,858.99
2022-05-09 00:00:00,868.55
2022-05-10 00:00:00,867.0
2022-05-11 00:00:00,862.2
2022-05-12 00:00:00,862.5
2022-05-13 00:00:00,860.7
2022-05-16 00:00:00,857.76
2022-05-17 00:00:00,851.35
2022-05-18 00:00:00,853.9
2022-05-19 00:00:00,837.33
2022-05-20 00:00:00,836.09
2022-05-23 00:00:00,830.47
2022-05-24 00:00:00,830.6
2022-05-25 00:00:00,831.78
2022-05-26 00:00:00,823.05
2022-05-27 00:00:00,825.3
2022-05-30 00:00:00,829.93
2022-05-31 00:00:00,823.88
2022-06-01 00:00:00,824.25
2022-06-02 00:00:00,813.05
2022-06-03 00:00:00,811.5
2022-06-06 00:00:00,821.59
2022-06-07 00:00:00,827.4
2022-06-08 00:00:00,821.84
2022-06-09 00:00:00,824.8
2022-06-10 00:00:00,845.5
2022-06-13 00:00:00,861.35
2022-06-14 00:00:00,868.5
2022-06-15 00:00:00,857.02
2022-06-16 00:00:00,866.58
2022-06-17 00:00:00,875.4
2022-06-20 00:00:00,882.43
2022-06-21 00:00:00,883.58
2022-06-22 00:00:00,888.47
2022-06-23 00:00:00,904.72
2022-06-24 00:00:00,918.5
2022-06-27 00:00:00,920.65
2022-06-28 00:00:00,911.7
2022-06-29 00:00:00,924.83
2022-06-30 00:00:00,918.08
2022-07-01 00:00:00,931.13
2022-07-04 00:00:00,927.55
2022-07-05 00:00:00,951.0
2022-07-06 00:00:00,971.65
2022-07-07 00:00:00,951.1
2022-07-08 00:00:00,969.75
2022-07-11 00:00:00,992.25
2022-07-12 00:00:00,1016.25
2022-07-13 00:00:00,1008.0
2022-07-14 00:00:00,1048.5
2022-07-15 00:00:00,974.01
2022-07-18 00:00:00,947.49
2022-07-19 00:00:00,925.87
2022-07-20 00:00:00,926.38
2022-07-21 00:00:00,926.5
2022-07-22 00:00:00,955.45
2022-07-25 00:00:00,936.5
2022-07-26 00:00:00,924.7
2022-07-27 00:00:00,910.0
2022-07-28 00:00:00,909.75
2022-07-29 00:00:00,900.24
2022-08-01 00:00:00,891.95
2022-08-02 00:00:00,907.63
2022-08-03 00:00:00,911.13
2022-08-04 00:00:00,902.3
2022-08-05 00:00:00,916.9
2022-08-08 00:00:00,905.63
2022-08-09 00:00:00,903.88
2022-08-10 00:00:00,888.53
2022-08-11 00:00:00,884.67
2022-08-12 00:00:00,876.05
2022-08-15 00:00:00,876.05
2022-08-16 00:00:00,880.75
2022-08-17 00:00:00,897.72
2022-08-18 00:00:00,929.6
2022-08-19 00:00:00,944.76
2022-08-22 00:00:00,941.69
2022-08-23 00:00:00,916.75
2022-08-24 00:00:00,921.38
2022-08-25 00:00:00,897.19
2022-08-26 00:00:00,892.45
2022-08-29 00:00:00,884.75
2022-08-30 00:00:00,886.13
2022-08-31 00:00:00,896.0
2022-09-01 00:00:00,895.75
2022-09-02 00:00:00,876.5
2022-09-05 00:00:00,881.7
2022-09-06 00:00:00,892.9
2022-09-07 00:00:00,885.58
2022-09-08 00:00:00,880.93
2022-09-09 00:00:00,909.5
2022-09-12 00:00:00,898.33
2022-09-13 00:00:00,917.55
2022-09-14 00:00:00,919.4
2022-09-15 00:00:00,923.75
2022-09-16 00:00:00,923.75
2022-09-19 00:00:00,923.75
2022-09-20 00:00:00,933.9
2022-09-21 00:00:00,935.4
2022-09-22 00:00:00,944.7
2022-09-23 00:00:00,970.55
2022-09-26 00:00:00,992.0
2022-09-27 00:00:00,987.33
2022-09-28 00:00:00,956.38
2022-09-29 00:00:00,964.7
2022-09-30 00:00:00,968.69
2022-10-03 00:00:00,938.13
2022-10-04 00:00:00,931.75
2022-10-05 00:00:00,940.13
2022-10-06 00:00:00,943.95
2022-10-07 00:00:00,938.5
2022-10-10 00:00:00,938.5
2022-10-11 00:00:00,928.35
2022-10-12 00:00:00,943.9
2022-10-13 00:00:00,938.25
2022-10-14 00:00:00,962.63
2022-10-17 00:00:00,972.45
2022-10-18 00:00:00,970.25
2022-10-19 00:00:00,974.75
2022-10-20 00:00:00,978.8
2022-10-21 00:00:00,971.9
2022-10-24 00:00:00,985.89
2022-10-25 00:00:00,963.58
2022-10-26 00:00:00,950.49
2022-10-27 00:00:00,940.08
2022-10-28 00:00:00,942.43
2022-10-31 00:00:00,943.4
2022-11-01 00:00:00,943.4
2022-11-02 00:00:00,942.17
2022-11-03 00:00:00,944.92
2022-11-04 00:00:00,926.83
2022-11-07 00:00:00,917.92
2022-11-08 00:00:00,905.3
2022-11-09 00:00:00,906.75
2022-11-10 00:00:00,894.05
2022-11-11 00:00:00,891.95
2022-11-14 00:00:00,892.03
2022-11-15 00:00:00,887.15
2022-11-16 00:00:00,910.73
2022-11-17 00:00:00,920.75
2022-11-18 00:00:00,941.24
2022-11-21 00:00:00,942.1
2022-11-22 00:00:00,927.22
2022-11-23 00:00:00,915.63
2022-11-24 00:00:00,910.5
2022-11-25 00:00:00,922.99
2022-11-28 00:00:00,913.3
2022-11-29 00:00:00,903.75
2022-11-30 00:00:00,894.0
2022-12-01 00:00:00,880.05
2022-12-02 00:00:00,883.6
2022-12-05 00:00:00,895.92
2022-12-06 00:00:00,879.28
2022-12-07 00:00:00,866.66
2022-12-08 00:00:00,866.66
2022-12-09 00:00:00,861.76
2022-12-12 00:00:00,867.6
2022-12-13 00:00:00,858.86
2022-12-14 00:00:00,870.8
2022-12-15 00:00:00,878.0
2022-12-16 00:00:00,886.9
2022-12-19 00:00:00,889.7
2022-12-20 00:00:00,886.67
2022-12-21 00:00:00,870.13
2022-12-22 00:00:00,873.5
2022-12-23 00:00:00,876.75
2022-12-26 00:00:00,878.02
2022-12-27 00:00:00,871.99
2022-12-28 00:00:00,863.1
2022-12-29 00:00:00,857.8
2022-12-30 00:00:00,851.13
2023-01-02 00:00:00,851.13
2023-01-03 00:00:00,859.5
2023-01-04 00:00:00,855.61
2023-01-05 00:00:00,852.75
2023-01-06 00:00:00,841.0
2023-01-09 00:00:00,835.5
2023-01-10 00:00:00,828.3
2023-01-11 00:00:00,823.5
2023-01-12 00:00:00,818.5
2023-01-13 00:00:00,819.98
2023-01-16 00:00:00,822.24
2023-01-17 00:00:00,815.58
2023-01-18 00:00:00,823.38
2023-01-19 00:00:00,826.01
2023-01-20 00:00:00,815.15
2023-01-23 00:00:00,814.2
2023-01-24 00:00:00,801.65
2023-01-25 00:00:00,802.49
2023-01-26 00:00:00,801.79
2023-01-27 00:00:00,806.18
2023-01-30 00:00:00,807.66
2023-01-31 00:00:00,797.5
2023-02-01 00:00:00,791.44
2023-02-02 00:00:00,779.3
2023-02-03 00:00:00,795.9
2023-02-06 00:00:00,803.63
2023-02-07 00:00:00,796.28
2023-02-08 00:00:00,800.45
2023-02-09 00:00:00,802.3
2023-02-10 00:00:00,797.22
2023-02-13 00:00:00,792.9
2023-02-14 00:00:00,785.6
2023-02-15 00:00:00,793.5
2023-02-16 00:00:00,792.22
2023-02-17 00:00:00,789.0
2023-02-20 00:00:00,798.25
2023-02-21 00:00:00,802.28
2023-02-22 00:00:00,798.78
2023-02-23 00:00:00,807.4
2023-02-24 00:00:00,825.75
2023-02-27 00:00:00,832.2
2023-02-28 00:00:00,827.05
2023-03-01 00:00:00,810.5
2023-03-02 00:00:00,812.75
2023-03-03 00:00:00,803.78
2023-03-06 00:00:00,798.33
2023-03-07 00:00:00,803.75
2023-03-08 00:00:00,803.97
2023-03-09 00:00:00,795.68
2023-03-10 00:00:00,796.9
2023-03-13 00:00:00,805.25
2023-03-14 00:00:00,801.27
2023-03-15 00:00:00,824.1
2023-03-16 00:00:00,824.95
2023-03-17 00:00:00,829.5
2023-03-20 00:00:00,824.45
2023-03-21 00:00:00,822.3
2023-03-22 00:00:00,809.5
2023-03-23 00:00:00,806.4
2023-03-24 00:00:00,810.28
2023-03-27 00:00:00,805.83
2023-03-28 00:00:00,797.5
2023-03-29 00:00:00,793.83
2023-03-30 00:00:00,789.83
2023-03-31 00:00:00,795.47
2023-04-03 00:00:00,808.88
2023-04-04 00:00:00,808.53
2023-04-05 00:00:00,810.53
2023-04-06 00:00:00,818.89
2023-04-07 00:00:00,818.7
2023-04-10 00:00:00,818.75
2023-04-11 00:00:00,806.1
2023-04-12 00:00:00,803.63
2023-04-13 00:00:00,795.0
2023-04-14 00:00:00,796.63
2023-04-17 00:00:00,800.55
2023-04-18 00:00:00,795.48
2023-04-19 00:00:00,794.08
2023-04-20 00:00:00,792.95
2023-04-21 00:00:00,802.58
2023-04-24 00:00:00,813.08
2023-04-25 00:00:00,812.2
2023-04-26 00:00:00,805.6
2023-04-27 00:00:00,802.13
2023-04-28 00:00:00,807.25
2023-05-01 00:00:00,806.5
2023-05-02 00:00:00,810.23
2023-05-03 00:00:00,803.9
2023-05-04 00:00:00,798.5
2023-05-05 00:00:00,794.38
2023-05-08 00:00:00,797.35
2023-05-09 00:00:00,789.1
2023-05-10 00:00:00,788.2
2023-05-11 00:00:00,793.95
2023-05-12 00:00:00,785.0
2023-05-15 00:00:00,786.4
2023-05-16 00:00:00,799.33
2023-05-17 00:00:00,793.58
2023-05-18 00:00:00,795.66
2023-05-19 00:00:00,798.64
2023-05-22 00:00:00,796.01
2023-05-23 00:00:00,802.7
2023-05-24 00:00:00,807.3
2023-05-25 00:00:00,808.51
2023-05-26 00:00:00,798.99
2023-05-29 00:00:00,805.79
2023-05-30 00:00:00,804.84
2023-05-31 00:00:00,809.53
2023-06-01 00:00:00,803.35
2023-06-02 00:00:00,799.25
2023-06-05 00:00:00,799.53
2023-06-06 00:00:00,796.22
2023-06-07 00:00:00,791.6
2023-06-08 00:00:00,787.17
2023-06-09 00:00:00,788.59
2023-06-12 00:00:00,807.63
2023-06-13 00:00:00,803.58
2023-06-14 00:00:00,801.25
2023-06-15 00:00:00,793.85
2023-06-16 00:00:00,794.5
2023-06-19 00:00:00,795.35
2023-06-20 00:00:00,803.85
2023-06-21 00:00:00,803.97
2023-06-22 00:00:00,804.45
2023-06-23 00:00:00,806.6
2023-06-26 00:00:00,806.26
2023-06-27 00:00:00,797.77
2023-06-28 00:00:00,800.45
2023-06-29 00:00:00,803.45
2023-06-30 00:00:00,802.25
2023-07-03 00:00:00,798.15
2023-07-04 00:00:00,798.61
2023-07-05 00:00:00,796.93
2023-07-06 00:00:00,803.03
2023-07-07 00:00:00,808.38
2023-07-10 00:00:00,813.38
2023-07-11 00:00:00,815.73
2023-07-12 00:00:00,811.63
2023-07-13 00:00:00,810.79
2023-07-14 00:00:00,814.7
2023-07-17 00:00:00,817.63
2023-07-18 00:00:00,814.65
2023-07-19 00:00:00,807.44
2023-07-20 00:00:00,815.45
2023-07-21 00:00:00,822.8
2023-07-24 00:00:00,828.75
2023-07-25 00:00:00,828.68
2023-07-26 00:00:00,823.38
2023-07-27 00:00:00,829.78
2023-07-28 00:00:00,829.25
2023-07-31 00:00:00,838.75
2023-08-01 00:00:00,840.6
2023-08-02 00:00:00,849.47
2023-08-03 00:00:00,851.75
2023-08-04 00:00:00,852.17
2023-08-07 00:00:00,859.1
2023-08-08 00:00:00,862.78
2023-08-09 00:00:00,861.79
2023-08-10 00:00:00,845.95
2023-08-11 00:00:00,859.35
2023-08-14 00:00:00,854.6
2023-08-15 00:00:00,857.15
2023-08-16 00:00:00,869.38
2023-08-17 00:00:00,867.85
2023-08-18 00:00:00,868.9
2023-08-21 00:00:00,870.08
2023-08-22 00:00:00,869.13
2023-08-23 00:00:00,855.97
2023-08-24 00:00:00,844.3
2023-08-25 00:00:00,845.2
2023-08-28 00:00:00,855.5
2023-08-29 00:00:00,858.15
2023-08-30 00:00:00,851.92
2023-08-31 00:00:00,852.29
2023-09-01 00:00:00,851.68
2023-09-04 00:00:00,858.58
2023-09-05 00:00:00,874.58
2023-09-06 00:00:00,873.13
2023-09-07 00:00:00,884.64
2023-09-08 00:00:00,896.25
2023-09-11 00:00:00,892.34
2023-09-12 00:00:00,894.22
2023-09-13 00:00:00,882.65
2023-09-14 00:00:00,889.05
2023-09-15 00:00:00,884.65
2023-09-18 00:00:00,884.64
2023-09-19 00:00:00,884.64
2023-09-20 00:00:00,882.08
2023-09-21 00:00:00,888.54
2023-09-22 00:00:00,893.26
2023-09-25 00:00:00,902.15
2023-09-26 00:00:00,903.9
2023-09-27 00:00:00,910.75
2023-09-28 00:00:00,906.75
2023-09-29 00:00:00,891.53
2023-10-02 00:00:00,908.51
2023-10-03 00:00:00,916.98
2023-10-04 00:00:00,915.3
2023-10-05 00:00:00,913.75
2023-10-06 00:00:00,918.74
2023-10-09 00:00:00,918.74
2023-10-10 00:00:00,930.47
2023-10-11 00:00:00,928.52
2023-10-12 00:00:00,938.95
2023-10-13 00:00:00,940.0
2023-10-16 00:00:00,946.13
2023-10-17 00:00:00,937.7
2023-10-18 00:00:00,942.76
2023-10-19 00:00:00,939.85
2023-10-20 00:00:00,941.83
2023-10-23 00:00:00,934.0
2023-10-24 00:00:00,928.13
2023-10-25 00:00:00,925.37
2023-10-26 00:00:00,933.18
2023-10-27 00:00:00,933.18
2023-10-30 00:00:00,907.5
2023-10-31 00:00:00,897.38
2023-11-01 00:00:00,895.0
2023-11-02 00:00:00,888.51
2023-11-03 00:00:00,875.23
2023-11-06 00:00:00,881.97
2023-11-07 00:00:00,886.28
2023-11-08 00:00:00,903.53
2023-11-09 00:00:00,912.53
2023-11-10 00:00:00,913.25
2023-11-13 00:00:00,923.38
2023-11-14 00:00:00,891.51
2023-11-15 00:00:00,887.75
2023-11-16 00:00:00,881.25
2023-11-17 00:00:00,885.0
2023-11-20 00:00:00,875.85
2023-11-21 00:00:00,870.13
2023-11-22 00:00:00,874.88
2023-11-23 00:00:00,876.14
2023-11-24 00:00:00,869.05
2023-11-27 00:00:00,872.15
2023-11-28 00:00:00,868.33
2023-11-29 00:00:00,867.98
2023-11-30 00:00:00,869.72
2023-12-01 00:00:00,855.5
2023-12-04 00:00:00,869.95
2023-12-05 00:00:00,880.35
2023-12-06 00:00:00,872.53
2023-12-07 00:00:00,870.72
2023-12-08 00:00:00,875.03
2023-12-11 00:00:00,882.13
2023-12-12 00:00:00,875.83
2023-12-13 00:00:00,876.55
2023-12-14 00:00:00,866.05
2023-12-15 00:00:00,875.3
2023-12-18 00:00:00,871.68
2023-12-19 00:00:00,861.7
2023-12-20 00:00:00,871.75
2023-12-21 00:00:00,880.13
2023-12-22 00:00:00,889.0
2023-12-25 00:00:00,889.0
2023-12-26 00:00:00,892.92
2023-12-27 00:00:00,882.75
2023-12-28 00:00:00,885.1
2023-12-29 00:00:00,879.0
2024-01-01 00:00:00,879.0
2024-01-02 00:00:00,885.25
2024-01-03 00:00:00,880.18
2024-01-04 00:00:00,889.33
2024-01-05 00:00:00,890.13
2024-01-08 00:00:00,904.88
2024-01-09 00:00:00,917.73
2024-01-10 00:00:00,915.53
2024-01-11 00:00:00,911.0
2024-01-12 00:00:00,909.23
2024-01-15 00:00:00,911.38
2024-01-16 00:00:00,925.0
2024-01-17 00:00:00,922.85
2024-01-18 00:00:00,918.06
2024-01-19 00:00:00,910.49
2024-01-22 00:00:00,909.63
2024-01-23 00:00:00,913.4
2024-01-24 00:00:00,910.25
2024-01-25 00:00:00,909.45
2024-01-26 00:00:00,922.5
2024-01-29 00:00:00,930.1
2024-01-30 00:00:00,931.45
2024-01-31 00:00:00,929.08
2024-02-01 00:00:00,932.55
2024-02-02 00:00:00,947.55
2024-02-05 00:00:00,956.0
2024-02-06 00:00:00,948.98
2024-02-07 00:00:00,954.13
2024-02-08 00:00:00,965.5
2024-02-09 00:00:00,970.27
2024-02-12 00:00:00,970.6
2024-02-13 00:00:00,970.34
2024-02-14 00:00:00,958.15
2024-02-15 00:00:00,967.62
2024-02-16 00:00:00,971.9
2024-02-19 00:00:00,966.58
2024-02-20 00:00:00,962.61
2024-02-21 00:00:00,970.79
2024-02-22 00:00:00,979.38
2024-02-23 00:00:00,980.18
2024-02-26 00:00:00,988.7
2024-02-27 00:00:00,981.28
2024-02-28 00:00:00,977.1
2024-02-29 00:00:00,966.5
2024-03-01 00:00:00,966.0
2024-03-04 00:00:00,975.5
2024-03-05 00:00:00,980.37
2024-03-06 00:00:00,984.65
2024-03-07 00:00:00,981.61
2024-03-08 00:00:00,961.65
2024-03-11 00:00:00,966.83
2024-03-12 00:00:00,959.73
2024-03-13 00:00:00,945.5
2024-03-14 00:00:00,940.63
2024-03-15 00:00:00,942.95
2024-03-18 00:00:00,948.75
2024-03-19 00:00:00,965.75
2024-03-20 00:00:00,967.28
2024-03-21 00:00:00,972.8
2024-03-22 00:00:00,982.88
2024-03-25 00:00:00,978.7
2024-03-26 00:00:00,980.55
2024-03-27 00:00:00,980.25
2024-03-28 00:00:00,979.36
2024-03-29 00:00:00,979.36
2024-04-01 00:00:00,984.9
2024-04-02 00:00:00,975.53
2024-04-03 00:00:00,954.89
2024-04-04 00:00:00,942.38
2024-04-05 00:00:00,949.1
2024-04-08 00:00:00,944.13
2024-04-09 00:00:00,941.55
2024-04-10 00:00:00,954.55
2024-04-11 00:00:00,955.7
2024-04-12 00:00:00,969.5
2024-04-15 00:00:00,979.1
2024-04-16 00:00:00,981.84
2024-04-17 00:00:00,977.83
2024-04-18 00:00:00,965.78
2024-04-19 00:00:00,955.3
2024-04-22 00:00:00,953.4
2024-04-23 00:00:00,954.6
2024-04-24 00:00:00,950.75
2024-04-25 00:00:00,949.51
2024-04-26 00:00:00,950.4
2024-04-29 00:00:00,941.55
2024-04-30 00:00:00,960.33
2024-05-01 00:00:00,960.33
2024-05-02 00:00:00,946.03
2024-05-03 00:00:00,939.25
2024-05-06 00:00:00,930.63
2024-05-07 00:00:00,936.98
2024-05-08 00:00:00,937.73
2024-05-09 00:00:00,925.22
2024-05-10 00:00:00,925.45
2024-05-13 00:00:00,923.55
2024-05-14 00:00:00,915.9
2024-05-15 00:00:00,904.65
2024-05-16 00:00:00,897.83
2024-05-17 00:00:00,889.45
2024-05-20 00:00:00,888.33
2024-05-21 00:00:00,888.13
2024-05-22 00:00:00,910.07
2024-05-23 00:00:00,909.5
2024-05-24 00:00:00,902.35
2024-05-27 00:00:00,900.9
2024-05-28 00:00:00,896.75
2024-05-29 00:00:00,911.48
2024-05-30 00:00:00,917.95
2024-05-31 00:00:00,918.25
2024-06-03 00:00:00,903.38
2024-06-04 00:00:00,907.4
2024-06-05 00:00:00,909.42
2024-06-06 00:00:00,908.15
2024-06-07 00:00:00,920.2
2024-06-10 00:00:00,920.78
2024-06-11 00:00:00,922.55
2024-06-12 00:00:00,916.63
2024-06-13 00:00:00,917.49
2024-06-14 00:00:00,934.8
2024-06-17 00:00:00,936.05
2024-06-18 00:00:00,936.98
2024-06-19 00:00:00,932.15
2024-06-20 00:00:00,932.15
2024-06-21 00:00:00,942.7
2024-06-24 00:00:00,945.74
2024-06-25 00:00:00,941.4
2024-06-26 00:00:00,951.53
2024-06-27 00:00:00,955.38
2024-06-28 00:00:00,940.23
2024-07-01 00:00:00,946.43
2024-07-02 00:00:00,945.58
2024-07-03 00:00:00,940.53
2024-07-04 00:00:00,935.0
2024-07-05 00:00:00,937.38
2024-07-08 00:00:00,940.05
2024-07-09 00:00:00,930.6
2024-07-10 00:00:00,911.33
2024-07-11 00:00:00,912.78
2024-07-12 00:00:00,905.45
2024-07-15 00:00:00,909.38
2024-07-16 00:00:00,909.38
2024-07-17 00:00:00,925.0
2024-07-18 00:00:00,942.85
2024-07-19 00:00:00,946.78
2024-07-22 00:00:00,941.8
2024-07-23 00:00:00,946.31
2024-07-24 00:00:00,948.65
2024-07-25 00:00:00,951.13
2024-07-26 00:00:00,952.23
2024-07-29 00:00:00,955.8
2024-07-30 00:00:00,953.65
2024-07-31 00:00:00,941.65
2024-08-01 00:00:00,952.48
2024-08-02 00:00:00,950.6
2024-08-05 00:00:00,954.1
2024-08-06 00:00:00,944.88
2024-08-07 00:00:00,943.63
2024-08-08 00:00:00,936.28
2024-08-09 00:00:00,932.2
2024-08-12 00:00:00,933.48
2024-08-13 00:00:00,930.88
2024-08-14 00:00:00,934.58
2024-08-15 00:00:00,928.5
2024-08-16 00:00:00,938.13
2024-08-19 00:00:00,923.43
2024-08-20 00:00:00,924.1
2024-08-21 00:00:00,915.88
2024-08-22 00:00:00,919.89
2024-08-23 00:00:00,908.23
2024-08-26 00:00:00,905.15
2024-08-27 00:00:00,907.78
2024-08-28 00:00:00,912.04
2024-08-29 00:00:00,911.7
2024-08-30 00:00:00,910.68
2024-09-02 00:00:00,917.78
2024-09-03 00:00:00,929.38
2024-09-04 00:00:00,943.33
