date,MSCI_EM_Equity_Index
2005-12-13 00:00:00,691.38
2005-12-14 00:00:00,692.13
2005-12-15 00:00:00,690.19
2005-12-16 00:00:00,689.64
2005-12-19 00:00:00,693.92
2005-12-20 00:00:00,693.5
2005-12-21 00:00:00,699.04
2005-12-22 00:00:00,700.08
2005-12-23 00:00:00,703.32
2005-12-26 00:00:00,703.16
2005-12-27 00:00:00,705.77
2005-12-28 00:00:00,701.81
2005-12-29 00:00:00,707.68
2005-12-30 00:00:00,706.48
2006-01-02 00:00:00,707.01
2006-01-03 00:00:00,721.13
2006-01-04 00:00:00,734.94
2006-01-05 00:00:00,737.87
2006-01-06 00:00:00,744.63
2006-01-09 00:00:00,751.99
2006-01-10 00:00:00,748.98
2006-01-11 00:00:00,753.24
2006-01-12 00:00:00,757.38
2006-01-13 00:00:00,756.75
2006-01-16 00:00:00,761.85
2006-01-17 00:00:00,751.47
2006-01-18 00:00:00,738.7
2006-01-19 00:00:00,753.54
2006-01-20 00:00:00,754.22
2006-01-23 00:00:00,752.09
2006-01-24 00:00:00,762.14
2006-01-25 00:00:00,769.91
2006-01-26 00:00:00,772.46
2006-01-27 00:00:00,779.37
2006-01-30 00:00:00,778.35
2006-01-31 00:00:00,783.77
2006-02-01 00:00:00,786.12
2006-02-02 00:00:00,778.76
2006-02-03 00:00:00,767.59
2006-02-06 00:00:00,779.61
2006-02-07 00:00:00,773.41
2006-02-08 00:00:00,761.18
2006-02-09 00:00:00,768.86
2006-02-10 00:00:00,771.21
2006-02-13 00:00:00,760.64
2006-02-14 00:00:00,761.94
2006-02-15 00:00:00,762.25
2006-02-16 00:00:00,768.46
2006-02-17 00:00:00,778.56
2006-02-20 00:00:00,785.28
2006-02-21 00:00:00,782.51
2006-02-22 00:00:00,779.07
2006-02-23 00:00:00,784.88
2006-02-24 00:00:00,786.06
2006-02-27 00:00:00,790.32
2006-02-28 00:00:00,782.11
2006-03-01 00:00:00,787.23
2006-03-02 00:00:00,791.85
2006-03-03 00:00:00,784.85
2006-03-06 00:00:00,781.97
2006-03-07 00:00:00,758.38
2006-03-08 00:00:00,749.47
2006-03-09 00:00:00,749.97
2006-03-10 00:00:00,752.45
2006-03-13 00:00:00,762.19
2006-03-14 00:00:00,763.59
2006-03-15 00:00:00,773.78
2006-03-16 00:00:00,778.65
2006-03-17 00:00:00,782.39
2006-03-20 00:00:00,784.61
2006-03-21 00:00:00,776.37
2006-03-22 00:00:00,770.53
2006-03-23 00:00:00,772.57
2006-03-24 00:00:00,774.14
2006-03-27 00:00:00,777.99
2006-03-28 00:00:00,771.46
2006-03-29 00:00:00,772.32
2006-03-30 00:00:00,783.83
2006-03-31 00:00:00,787.8
2006-04-03 00:00:00,801.69
2006-04-04 00:00:00,808.46
2006-04-05 00:00:00,812.06
2006-04-06 00:00:00,817.21
2006-04-07 00:00:00,814.06
2006-04-10 00:00:00,810.84
2006-04-11 00:00:00,807.73
2006-04-12 00:00:00,803.92
2006-04-13 00:00:00,803.62
2006-04-14 00:00:00,809.06
2006-04-17 00:00:00,816.37
2006-04-18 00:00:00,827.79
2006-04-19 00:00:00,838.24
2006-04-20 00:00:00,839.73
2006-04-21 00:00:00,843.6
2006-04-24 00:00:00,840.73
2006-04-25 00:00:00,836.4
2006-04-26 00:00:00,844.86
2006-04-27 00:00:00,839.48
2006-04-28 00:00:00,841.58
2006-05-01 00:00:00,845.02
2006-05-02 00:00:00,856.8
2006-05-03 00:00:00,860.24
2006-05-04 00:00:00,864.63
2006-05-05 00:00:00,870.38
2006-05-08 00:00:00,881.51
2006-05-09 00:00:00,881.24
2006-05-10 00:00:00,879.34
2006-05-11 00:00:00,873.29
2006-05-12 00:00:00,856.95
2006-05-15 00:00:00,820.11
2006-05-16 00:00:00,817.37
2006-05-17 00:00:00,816.15
2006-05-18 00:00:00,791.7
2006-05-19 00:00:00,786.47
2006-05-22 00:00:00,750.01
2006-05-23 00:00:00,763.24
2006-05-24 00:00:00,748.69
2006-05-25 00:00:00,751.03
2006-05-26 00:00:00,769.7
2006-05-29 00:00:00,773.74
2006-05-30 00:00:00,757.5
2006-05-31 00:00:00,751.0
2006-06-01 00:00:00,751.87
2006-06-02 00:00:00,767.11
2006-06-05 00:00:00,759.54
2006-06-06 00:00:00,743.98
2006-06-07 00:00:00,726.3
2006-06-08 00:00:00,697.33
2006-06-09 00:00:00,706.1
2006-06-12 00:00:00,695.1
2006-06-13 00:00:00,665.27
2006-06-14 00:00:00,673.3
2006-06-15 00:00:00,688.87
2006-06-16 00:00:00,706.75
2006-06-19 00:00:00,701.94
2006-06-20 00:00:00,692.96
2006-06-21 00:00:00,698.41
2006-06-22 00:00:00,702.82
2006-06-23 00:00:00,699.76
2006-06-26 00:00:00,699.85
2006-06-27 00:00:00,706.51
2006-06-28 00:00:00,708.37
2006-06-29 00:00:00,723.52
2006-06-30 00:00:00,747.54
2006-07-03 00:00:00,759.05
2006-07-04 00:00:00,762.89
2006-07-05 00:00:00,745.81
2006-07-06 00:00:00,749.57
2006-07-07 00:00:00,751.51
2006-07-10 00:00:00,755.98
2006-07-11 00:00:00,752.8
2006-07-12 00:00:00,752.7
2006-07-13 00:00:00,734.56
2006-07-14 00:00:00,722.67
2006-07-17 00:00:00,710.33
2006-07-18 00:00:00,711.65
2006-07-19 00:00:00,722.12
2006-07-20 00:00:00,734.99
2006-07-21 00:00:00,729.88
2006-07-24 00:00:00,731.34
2006-07-25 00:00:00,739.41
2006-07-26 00:00:00,740.47
2006-07-27 00:00:00,755.89
2006-07-28 00:00:00,755.4
2006-07-31 00:00:00,755.84
2006-08-01 00:00:00,748.66
2006-08-02 00:00:00,756.12
2006-08-03 00:00:00,756.69
2006-08-04 00:00:00,763.4
2006-08-07 00:00:00,760.83
2006-08-08 00:00:00,764.79
2006-08-09 00:00:00,772.14
2006-08-10 00:00:00,767.98
2006-08-11 00:00:00,768.47
2006-08-14 00:00:00,766.58
2006-08-15 00:00:00,769.3
2006-08-16 00:00:00,780.41
2006-08-17 00:00:00,783.47
2006-08-18 00:00:00,777.22
2006-08-21 00:00:00,772.0
2006-08-22 00:00:00,776.54
2006-08-23 00:00:00,769.95
2006-08-24 00:00:00,764.88
2006-08-25 00:00:00,766.0
2006-08-28 00:00:00,765.63
2006-08-29 00:00:00,771.03
2006-08-30 00:00:00,776.86
2006-08-31 00:00:00,773.12
2006-09-01 00:00:00,778.57
2006-09-04 00:00:00,789.96
2006-09-05 00:00:00,789.34
2006-09-06 00:00:00,780.72
2006-09-07 00:00:00,770.73
2006-09-08 00:00:00,770.11
2006-09-11 00:00:00,754.72
2006-09-12 00:00:00,759.73
2006-09-13 00:00:00,767.25
2006-09-14 00:00:00,769.13
2006-09-15 00:00:00,771.51
2006-09-18 00:00:00,782.27
2006-09-19 00:00:00,781.7
2006-09-20 00:00:00,777.83
2006-09-21 00:00:00,774.48
2006-09-22 00:00:00,764.86
2006-09-25 00:00:00,762.84
2006-09-26 00:00:00,768.1
2006-09-27 00:00:00,776.01
2006-09-28 00:00:00,780.55
2006-09-29 00:00:00,778.16
2006-10-02 00:00:00,781.09
2006-10-03 00:00:00,775.75
2006-10-04 00:00:00,774.38
2006-10-05 00:00:00,784.87
2006-10-06 00:00:00,783.79
2006-10-09 00:00:00,782.43
2006-10-10 00:00:00,786.23
2006-10-11 00:00:00,785.83
2006-10-12 00:00:00,790.49
2006-10-13 00:00:00,803.67
2006-10-16 00:00:00,808.57
2006-10-17 00:00:00,803.1
2006-10-18 00:00:00,806.01
2006-10-19 00:00:00,807.48
2006-10-20 00:00:00,807.13
2006-10-23 00:00:00,804.16
2006-10-24 00:00:00,807.24
2006-10-25 00:00:00,811.65
2006-10-26 00:00:00,816.6
2006-10-27 00:00:00,814.83
2006-10-30 00:00:00,806.16
2006-10-31 00:00:00,814.44
2006-11-01 00:00:00,822.12
2006-11-02 00:00:00,821.25
2006-11-03 00:00:00,826.91
2006-11-06 00:00:00,831.61
2006-11-07 00:00:00,838.02
2006-11-08 00:00:00,835.99
2006-11-09 00:00:00,842.1
2006-11-10 00:00:00,842.7
2006-11-13 00:00:00,840.78
2006-11-14 00:00:00,847.9
2006-11-15 00:00:00,848.24
2006-11-16 00:00:00,851.17
2006-11-17 00:00:00,843.76
2006-11-20 00:00:00,844.1
2006-11-21 00:00:00,850.76
2006-11-22 00:00:00,859.93
2006-11-23 00:00:00,861.55
2006-11-24 00:00:00,862.97
2006-11-27 00:00:00,863.13
2006-11-28 00:00:00,853.03
2006-11-29 00:00:00,866.53
2006-11-30 00:00:00,874.08
2006-12-01 00:00:00,875.71
2006-12-04 00:00:00,879.31
2006-12-05 00:00:00,888.38
2006-12-06 00:00:00,891.28
2006-12-07 00:00:00,891.42
2006-12-08 00:00:00,885.44
2006-12-11 00:00:00,881.67
2006-12-12 00:00:00,875.41
2006-12-13 00:00:00,876.02
2006-12-14 00:00:00,886.75
2006-12-15 00:00:00,891.64
2006-12-18 00:00:00,895.31
2006-12-19 00:00:00,881.43
2006-12-20 00:00:00,892.43
2006-12-21 00:00:00,892.77
2006-12-22 00:00:00,892.95
2006-12-25 00:00:00,891.75
2006-12-26 00:00:00,893.42
2006-12-27 00:00:00,905.33
2006-12-28 00:00:00,910.19
2006-12-29 00:00:00,912.65
2007-01-01 00:00:00,912.77
2007-01-02 00:00:00,926.18
2007-01-03 00:00:00,920.77
2007-01-04 00:00:00,906.71
2007-01-05 00:00:00,893.96
2007-01-08 00:00:00,888.97
2007-01-09 00:00:00,877.59
2007-01-10 00:00:00,867.13
2007-01-11 00:00:00,873.86
2007-01-12 00:00:00,884.53
2007-01-15 00:00:00,896.71
2007-01-16 00:00:00,895.05
2007-01-17 00:00:00,893.71
2007-01-18 00:00:00,896.85
2007-01-19 00:00:00,896.78
2007-01-22 00:00:00,903.7
2007-01-23 00:00:00,905.81
2007-01-24 00:00:00,915.88
2007-01-25 00:00:00,912.78
2007-01-26 00:00:00,901.99
2007-01-29 00:00:00,894.71
2007-01-30 00:00:00,899.42
2007-01-31 00:00:00,901.48
2007-02-01 00:00:00,912.68
2007-02-02 00:00:00,919.62
2007-02-05 00:00:00,922.04
2007-02-06 00:00:00,928.65
2007-02-07 00:00:00,928.6
2007-02-08 00:00:00,924.93
2007-02-09 00:00:00,924.16
2007-02-12 00:00:00,911.84
2007-02-13 00:00:00,915.24
2007-02-14 00:00:00,928.43
2007-02-15 00:00:00,935.21
2007-02-16 00:00:00,937.11
2007-02-19 00:00:00,939.21
2007-02-20 00:00:00,936.43
2007-02-21 00:00:00,937.59
2007-02-22 00:00:00,943.88
2007-02-23 00:00:00,940.24
2007-02-26 00:00:00,940.41
2007-02-27 00:00:00,911.53
2007-02-28 00:00:00,895.54
2007-03-01 00:00:00,882.15
2007-03-02 00:00:00,877.6
2007-03-05 00:00:00,844.18
2007-03-06 00:00:00,864.71
2007-03-07 00:00:00,866.25
2007-03-08 00:00:00,882.69
2007-03-09 00:00:00,889.33
2007-03-12 00:00:00,895.37
2007-03-13 00:00:00,888.88
2007-03-14 00:00:00,872.26
2007-03-15 00:00:00,883.82
2007-03-16 00:00:00,882.88
2007-03-19 00:00:00,893.74
2007-03-20 00:00:00,898.41
2007-03-21 00:00:00,909.22
2007-03-22 00:00:00,921.66
2007-03-23 00:00:00,923.44
2007-03-26 00:00:00,925.35
2007-03-27 00:00:00,922.04
2007-03-28 00:00:00,913.77
2007-03-29 00:00:00,924.67
2007-03-30 00:00:00,929.03
2007-04-02 00:00:00,928.13
2007-04-03 00:00:00,937.11
2007-04-04 00:00:00,947.44
2007-04-05 00:00:00,950.29
2007-04-06 00:00:00,950.45
2007-04-09 00:00:00,956.9
2007-04-10 00:00:00,960.33
2007-04-11 00:00:00,963.62
2007-04-12 00:00:00,963.34
2007-04-13 00:00:00,968.99
2007-04-16 00:00:00,980.67
2007-04-17 00:00:00,978.44
2007-04-18 00:00:00,975.68
2007-04-19 00:00:00,964.33
2007-04-20 00:00:00,979.57
2007-04-23 00:00:00,980.86
2007-04-24 00:00:00,980.16
2007-04-25 00:00:00,982.72
2007-04-26 00:00:00,983.51
2007-04-27 00:00:00,975.81
2007-04-30 00:00:00,969.93
2007-05-01 00:00:00,969.15
2007-05-02 00:00:00,975.12
2007-05-03 00:00:00,986.5
2007-05-04 00:00:00,995.29
2007-05-07 00:00:00,999.54
2007-05-08 00:00:00,993.15
2007-05-09 00:00:00,998.77
2007-05-10 00:00:00,993.9
2007-05-11 00:00:00,990.84
2007-05-14 00:00:00,998.01
2007-05-15 00:00:00,992.52
2007-05-16 00:00:00,1003.9
2007-05-17 00:00:00,1003.16
2007-05-18 00:00:00,1005.71
2007-05-21 00:00:00,1014.06
2007-05-22 00:00:00,1017.43
2007-05-23 00:00:00,1015.96
2007-05-24 00:00:00,1003.4
2007-05-25 00:00:00,1004.87
2007-05-28 00:00:00,1008.01
2007-05-29 00:00:00,1006.1
2007-05-30 00:00:00,999.32
2007-05-31 00:00:00,1014.79
2007-06-01 00:00:00,1031.52
2007-06-04 00:00:00,1034.45
2007-06-05 00:00:00,1035.55
2007-06-06 00:00:00,1024.03
2007-06-07 00:00:00,1019.64
2007-06-08 00:00:00,1006.86
2007-06-11 00:00:00,1014.24
2007-06-12 00:00:00,1014.13
2007-06-13 00:00:00,1015.26
2007-06-14 00:00:00,1036.43
2007-06-15 00:00:00,1049.36
2007-06-18 00:00:00,1061.79
2007-06-19 00:00:00,1061.79
2007-06-20 00:00:00,1064.28
2007-06-21 00:00:00,1066.99
2007-06-22 00:00:00,1064.22
2007-06-25 00:00:00,1057.32
2007-06-26 00:00:00,1051.1
2007-06-27 00:00:00,1045.0
2007-06-28 00:00:00,1056.39
2007-06-29 00:00:00,1059.69
2007-07-02 00:00:00,1072.89
2007-07-03 00:00:00,1088.94
2007-07-04 00:00:00,1095.53
2007-07-05 00:00:00,1097.32
2007-07-06 00:00:00,1105.99
2007-07-09 00:00:00,1119.3
2007-07-10 00:00:00,1116.29
2007-07-11 00:00:00,1113.77
2007-07-12 00:00:00,1130.17
2007-07-13 00:00:00,1146.12
2007-07-16 00:00:00,1140.3
2007-07-17 00:00:00,1140.11
2007-07-18 00:00:00,1132.2
2007-07-19 00:00:00,1144.11
2007-07-20 00:00:00,1151.04
2007-07-23 00:00:00,1163.13
2007-07-24 00:00:00,1156.68
2007-07-25 00:00:00,1147.59
2007-07-26 00:00:00,1121.38
2007-07-27 00:00:00,1085.33
2007-07-30 00:00:00,1094.58
2007-07-31 00:00:00,1112.77
2007-08-01 00:00:00,1074.65
2007-08-02 00:00:00,1080.9
2007-08-03 00:00:00,1080.33
2007-08-06 00:00:00,1058.72
2007-08-07 00:00:00,1063.42
2007-08-08 00:00:00,1093.45
2007-08-09 00:00:00,1079.36
2007-08-10 00:00:00,1043.57
2007-08-13 00:00:00,1054.14
2007-08-14 00:00:00,1038.97
2007-08-15 00:00:00,1014.01
2007-08-16 00:00:00,956.86
2007-08-17 00:00:00,957.96
2007-08-20 00:00:00,993.69
2007-08-21 00:00:00,991.87
2007-08-22 00:00:00,1017.42
2007-08-23 00:00:00,1035.28
2007-08-24 00:00:00,1039.79
2007-08-27 00:00:00,1059.35
2007-08-28 00:00:00,1050.4
2007-08-29 00:00:00,1047.95
2007-08-30 00:00:00,1061.67
2007-08-31 00:00:00,1086.98
2007-09-03 00:00:00,1091.95
2007-09-04 00:00:00,1090.91
2007-09-05 00:00:00,1085.15
2007-09-06 00:00:00,1093.9
2007-09-07 00:00:00,1088.49
2007-09-10 00:00:00,1075.4
2007-09-11 00:00:00,1087.93
2007-09-12 00:00:00,1089.75
2007-09-13 00:00:00,1101.36
2007-09-14 00:00:00,1107.74
2007-09-17 00:00:00,1098.63
2007-09-18 00:00:00,1108.01
2007-09-19 00:00:00,1145.65
2007-09-20 00:00:00,1153.68
2007-09-21 00:00:00,1161.14
2007-09-24 00:00:00,1174.71
2007-09-25 00:00:00,1170.09
2007-09-26 00:00:00,1181.42
2007-09-27 00:00:00,1202.89
2007-09-28 00:00:00,1204.9
2007-10-01 00:00:00,1218.05
2007-10-02 00:00:00,1244.23
2007-10-03 00:00:00,1233.37
2007-10-04 00:00:00,1226.06
2007-10-05 00:00:00,1246.04
2007-10-08 00:00:00,1250.18
2007-10-09 00:00:00,1260.52
2007-10-10 00:00:00,1271.44
2007-10-11 00:00:00,1289.46
2007-10-12 00:00:00,1276.5
2007-10-15 00:00:00,1290.46
2007-10-16 00:00:00,1274.63
2007-10-17 00:00:00,1279.87
2007-10-18 00:00:00,1279.07
2007-10-19 00:00:00,1263.26
2007-10-22 00:00:00,1234.29
2007-10-23 00:00:00,1268.7
2007-10-24 00:00:00,1265.33
2007-10-25 00:00:00,1284.0
2007-10-26 00:00:00,1311.52
2007-10-29 00:00:00,1338.49
2007-10-30 00:00:00,1331.97
2007-10-31 00:00:00,1337.45
2007-11-01 00:00:00,1327.89
2007-11-02 00:00:00,1310.15
2007-11-05 00:00:00,1286.14
2007-11-06 00:00:00,1304.68
2007-11-07 00:00:00,1303.26
2007-11-08 00:00:00,1282.06
2007-11-09 00:00:00,1278.03
2007-11-12 00:00:00,1232.0
2007-11-13 00:00:00,1240.25
2007-11-14 00:00:00,1279.91
2007-11-15 00:00:00,1264.67
2007-11-16 00:00:00,1245.8
2007-11-19 00:00:00,1227.05
2007-11-20 00:00:00,1228.45
2007-11-21 00:00:00,1188.45
2007-11-22 00:00:00,1185.38
2007-11-23 00:00:00,1186.06
2007-11-26 00:00:00,1200.94
2007-11-27 00:00:00,1187.93
2007-11-28 00:00:00,1203.67
2007-11-29 00:00:00,1226.75
2007-11-30 00:00:00,1242.06
2007-12-03 00:00:00,1243.17
2007-12-04 00:00:00,1246.81
2007-12-05 00:00:00,1269.44
2007-12-06 00:00:00,1280.52
2007-12-07 00:00:00,1282.74
2007-12-10 00:00:00,1276.9
2007-12-11 00:00:00,1279.18
2007-12-12 00:00:00,1272.12
2007-12-13 00:00:00,1242.3
2007-12-14 00:00:00,1224.65
2007-12-17 00:00:00,1183.93
2007-12-18 00:00:00,1189.49
2007-12-19 00:00:00,1197.03
2007-12-20 00:00:00,1196.0
2007-12-21 00:00:00,1215.99
2007-12-24 00:00:00,1237.68
2007-12-25 00:00:00,1237.9
2007-12-26 00:00:00,1243.66
2007-12-27 00:00:00,1248.52
2007-12-28 00:00:00,1247.07
2007-12-31 00:00:00,1245.59
2008-01-01 00:00:00,1245.95
2008-01-02 00:00:00,1235.23
2008-01-03 00:00:00,1227.51
2008-01-04 00:00:00,1225.03
2008-01-07 00:00:00,1207.47
2008-01-08 00:00:00,1220.31
2008-01-09 00:00:00,1227.0
2008-01-10 00:00:00,1221.29
2008-01-11 00:00:00,1213.7
2008-01-14 00:00:00,1218.0
2008-01-15 00:00:00,1196.16
2008-01-16 00:00:00,1147.47
2008-01-17 00:00:00,1140.76
2008-01-18 00:00:00,1136.25
2008-01-21 00:00:00,1069.83
2008-01-22 00:00:00,1041.06
2008-01-23 00:00:00,1055.18
2008-01-24 00:00:00,1083.34
2008-01-25 00:00:00,1111.14
2008-01-28 00:00:00,1087.71
2008-01-29 00:00:00,1102.82
2008-01-30 00:00:00,1091.35
2008-01-31 00:00:00,1088.72
2008-02-01 00:00:00,1120.0
2008-02-04 00:00:00,1142.47
2008-02-05 00:00:00,1127.76
2008-02-06 00:00:00,1104.86
2008-02-07 00:00:00,1095.5
2008-02-08 00:00:00,1095.37
2008-02-11 00:00:00,1084.16
2008-02-12 00:00:00,1101.26
2008-02-13 00:00:00,1111.51
2008-02-14 00:00:00,1135.79
2008-02-15 00:00:00,1133.82
2008-02-18 00:00:00,1141.7
2008-02-19 00:00:00,1153.72
2008-02-20 00:00:00,1139.53
2008-02-21 00:00:00,1154.56
2008-02-22 00:00:00,1150.3
2008-02-25 00:00:00,1161.46
2008-02-26 00:00:00,1172.3
2008-02-27 00:00:00,1190.89
2008-02-28 00:00:00,1192.04
2008-02-29 00:00:00,1167.66
2008-03-03 00:00:00,1144.87
2008-03-04 00:00:00,1136.2
2008-03-05 00:00:00,1142.17
2008-03-06 00:00:00,1144.28
2008-03-07 00:00:00,1117.5
2008-03-10 00:00:00,1093.94
2008-03-11 00:00:00,1118.4
2008-03-12 00:00:00,1131.16
2008-03-13 00:00:00,1099.82
2008-03-14 00:00:00,1092.54
2008-03-17 00:00:00,1044.63
2008-03-18 00:00:00,1065.17
2008-03-19 00:00:00,1065.94
2008-03-20 00:00:00,1045.94
2008-03-21 00:00:00,1052.01
2008-03-24 00:00:00,1072.74
2008-03-25 00:00:00,1104.35
2008-03-26 00:00:00,1107.6
2008-03-27 00:00:00,1106.66
2008-03-28 00:00:00,1112.76
2008-03-31 00:00:00,1104.58
2008-04-01 00:00:00,1113.77
2008-04-02 00:00:00,1137.69
2008-04-03 00:00:00,1142.9
2008-04-04 00:00:00,1145.21
2008-04-07 00:00:00,1160.63
2008-04-08 00:00:00,1153.56
2008-04-09 00:00:00,1150.37
2008-04-10 00:00:00,1158.78
2008-04-11 00:00:00,1160.36
2008-04-14 00:00:00,1145.26
2008-04-15 00:00:00,1150.83
2008-04-16 00:00:00,1164.99
2008-04-17 00:00:00,1174.26
2008-04-18 00:00:00,1175.85
2008-04-21 00:00:00,1187.0
2008-04-22 00:00:00,1189.74
2008-04-23 00:00:00,1192.1
2008-04-24 00:00:00,1187.15
2008-04-25 00:00:00,1189.01
2008-04-28 00:00:00,1194.38
2008-04-29 00:00:00,1180.17
2008-04-30 00:00:00,1191.53
2008-05-01 00:00:00,1192.83
2008-05-02 00:00:00,1207.46
2008-05-05 00:00:00,1209.8
2008-05-06 00:00:00,1215.43
2008-05-07 00:00:00,1206.03
2008-05-08 00:00:00,1196.44
2008-05-09 00:00:00,1188.61
2008-05-12 00:00:00,1194.11
2008-05-13 00:00:00,1205.59
2008-05-14 00:00:00,1207.58
2008-05-15 00:00:00,1221.4
2008-05-16 00:00:00,1240.31
2008-05-19 00:00:00,1249.73
2008-05-20 00:00:00,1233.67
2008-05-21 00:00:00,1233.11
2008-05-22 00:00:00,1221.95
2008-05-23 00:00:00,1207.96
2008-05-26 00:00:00,1193.38
2008-05-27 00:00:00,1191.98
2008-05-28 00:00:00,1195.46
2008-05-29 00:00:00,1201.86
2008-05-30 00:00:00,1210.04
2008-06-02 00:00:00,1207.75
2008-06-03 00:00:00,1190.64
2008-06-04 00:00:00,1173.46
2008-06-05 00:00:00,1184.5
2008-06-06 00:00:00,1182.84
2008-06-09 00:00:00,1167.55
2008-06-10 00:00:00,1138.08
2008-06-11 00:00:00,1131.43
2008-06-12 00:00:00,1123.12
2008-06-13 00:00:00,1120.03
2008-06-16 00:00:00,1132.98
2008-06-17 00:00:00,1143.87
2008-06-18 00:00:00,1138.79
2008-06-19 00:00:00,1126.75
2008-06-20 00:00:00,1110.48
2008-06-23 00:00:00,1099.7
2008-06-24 00:00:00,1091.56
2008-06-25 00:00:00,1106.21
2008-06-26 00:00:00,1099.71
2008-06-27 00:00:00,1084.79
2008-06-30 00:00:00,1087.12
2008-07-01 00:00:00,1068.75
2008-07-02 00:00:00,1057.15
2008-07-03 00:00:00,1033.48
2008-07-04 00:00:00,1030.32
2008-07-07 00:00:00,1038.29
2008-07-08 00:00:00,1022.61
2008-07-09 00:00:00,1036.97
2008-07-10 00:00:00,1036.53
2008-07-11 00:00:00,1043.0
2008-07-14 00:00:00,1043.04
2008-07-15 00:00:00,1016.17
2008-07-16 00:00:00,1015.9
2008-07-17 00:00:00,1031.4
2008-07-18 00:00:00,1022.16
2008-07-21 00:00:00,1041.5
2008-07-22 00:00:00,1035.64
2008-07-23 00:00:00,1049.92
2008-07-24 00:00:00,1042.77
2008-07-25 00:00:00,1024.52
2008-07-28 00:00:00,1024.4
2008-07-29 00:00:00,1015.79
2008-07-30 00:00:00,1038.96
2008-07-31 00:00:00,1041.86
2008-08-01 00:00:00,1029.81
2008-08-04 00:00:00,1008.34
2008-08-05 00:00:00,999.5
2008-08-06 00:00:00,1012.18
2008-08-07 00:00:00,1008.14
2008-08-08 00:00:00,990.02
2008-08-11 00:00:00,990.59
2008-08-12 00:00:00,982.52
2008-08-13 00:00:00,973.88
2008-08-14 00:00:00,983.94
2008-08-15 00:00:00,971.89
2008-08-18 00:00:00,960.07
2008-08-19 00:00:00,942.88
2008-08-20 00:00:00,961.47
2008-08-21 00:00:00,957.14
2008-08-22 00:00:00,956.22
2008-08-25 00:00:00,950.25
2008-08-26 00:00:00,938.5
2008-08-27 00:00:00,953.74
2008-08-28 00:00:00,956.96
2008-08-29 00:00:00,956.25
2008-09-01 00:00:00,934.63
2008-09-02 00:00:00,928.6
2008-09-03 00:00:00,911.96
2008-09-04 00:00:00,893.27
2008-09-05 00:00:00,873.68
2008-09-08 00:00:00,902.5
2008-09-09 00:00:00,868.58
2008-09-10 00:00:00,858.94
2008-09-11 00:00:00,839.81
2008-09-12 00:00:00,855.47
2008-09-15 00:00:00,825.35
2008-09-16 00:00:00,784.61
2008-09-17 00:00:00,768.92
2008-09-18 00:00:00,767.84
2008-09-19 00:00:00,845.56
2008-09-22 00:00:00,854.48
2008-09-23 00:00:00,830.32
2008-09-24 00:00:00,831.3
2008-09-25 00:00:00,838.29
2008-09-26 00:00:00,823.69
2008-09-29 00:00:00,775.06
2008-09-30 00:00:00,786.92
2008-10-01 00:00:00,786.17
2008-10-02 00:00:00,759.5
2008-10-03 00:00:00,741.73
2008-10-06 00:00:00,671.18
2008-10-07 00:00:00,659.09
2008-10-08 00:00:00,605.84
2008-10-09 00:00:00,618.9
2008-10-10 00:00:00,591.9
2008-10-13 00:00:00,635.66
2008-10-14 00:00:00,673.75
2008-10-15 00:00:00,623.3
2008-10-16 00:00:00,576.5
2008-10-17 00:00:00,567.92
2008-10-20 00:00:00,590.59
2008-10-21 00:00:00,580.2
2008-10-22 00:00:00,534.69
2008-10-23 00:00:00,514.29
2008-10-24 00:00:00,473.98
2008-10-27 00:00:00,454.34
2008-10-28 00:00:00,484.93
2008-10-29 00:00:00,507.55
2008-10-30 00:00:00,561.34
2008-10-31 00:00:00,570.52
2008-11-03 00:00:00,584.36
2008-11-04 00:00:00,603.14
2008-11-05 00:00:00,600.18
2008-11-06 00:00:00,557.66
2008-11-07 00:00:00,564.76
2008-11-10 00:00:00,583.02
2008-11-11 00:00:00,555.62
2008-11-12 00:00:00,533.49
2008-11-13 00:00:00,524.12
2008-11-14 00:00:00,530.28
2008-11-17 00:00:00,520.1
2008-11-18 00:00:00,500.48
2008-11-19 00:00:00,489.59
2008-11-20 00:00:00,464.31
2008-11-21 00:00:00,467.63
2008-11-24 00:00:00,485.52
2008-11-25 00:00:00,500.37
2008-11-26 00:00:00,513.26
2008-11-27 00:00:00,525.95
2008-11-28 00:00:00,526.97
2008-12-01 00:00:00,513.39
2008-12-02 00:00:00,501.23
2008-12-03 00:00:00,503.38
2008-12-04 00:00:00,501.77
2008-12-05 00:00:00,497.51
2008-12-08 00:00:00,537.09
2008-12-09 00:00:00,537.55
2008-12-10 00:00:00,562.44
2008-12-11 00:00:00,568.89
2008-12-12 00:00:00,551.71
2008-12-15 00:00:00,562.67
2008-12-16 00:00:00,571.85
2008-12-17 00:00:00,586.15
2008-12-18 00:00:00,590.3
2008-12-19 00:00:00,582.06
2008-12-22 00:00:00,567.34
2008-12-23 00:00:00,555.82
2008-12-24 00:00:00,553.68
2008-12-25 00:00:00,552.45
2008-12-26 00:00:00,551.58
2008-12-29 00:00:00,557.47
2008-12-30 00:00:00,565.78
2008-12-31 00:00:00,567.04
2009-01-01 00:00:00,568.21
2009-01-02 00:00:00,580.96
2009-01-05 00:00:00,598.94
2009-01-06 00:00:00,607.4
2009-01-07 00:00:00,595.21
2009-01-08 00:00:00,578.4
