date,SHFE_Copper_Stocks_kt
2013-11-26 00:00:00,-1903.0
2013-11-27 00:00:00,-451.0
2013-11-28 00:00:00,0.0
2013-11-29 00:00:00,0.0
2013-12-02 00:00:00,-402.0
2013-12-03 00:00:00,-1111.0
2013-12-04 00:00:00,-324.0
2013-12-05 00:00:00,-251.0
2013-12-06 00:00:00,-633.0
2013-12-09 00:00:00,-1047.0
2013-12-10 00:00:00,-25.0
2013-12-11 00:00:00,-700.0
2013-12-12 00:00:00,-500.0
2013-12-13 00:00:00,-902.0
2013-12-16 00:00:00,349.0
2013-12-17 00:00:00,7642.0
2013-12-18 00:00:00,-733.0
2013-12-19 00:00:00,-2783.0
2013-12-20 00:00:00,-5350.0
2013-12-23 00:00:00,-4280.0
2013-12-24 00:00:00,-1852.0
2013-12-25 00:00:00,-1449.0
2013-12-26 00:00:00,-623.0
2013-12-27 00:00:00,-300.0
2013-12-30 00:00:00,0.0
2013-12-31 00:00:00,0.0
2014-01-01 00:00:00,0.0
2014-01-02 00:00:00,0.0
2014-01-03 00:00:00,0.0
2014-01-06 00:00:00,0.0
2014-01-07 00:00:00,25.0
2014-01-08 00:00:00,883.0
2014-01-09 00:00:00,-1303.0
2014-01-10 00:00:00,-426.0
2014-01-13 00:00:00,-227.0
2014-01-14 00:00:00,-477.0
2014-01-15 00:00:00,1177.0
2014-01-16 00:00:00,11199.0
2014-01-17 00:00:00,0.0
2014-01-20 00:00:00,-225.0
2014-01-21 00:00:00,0.0
2014-01-22 00:00:00,-702.0
2014-01-23 00:00:00,-99.0
2014-01-24 00:00:00,-50.0
2014-01-27 00:00:00,0.0
2014-01-28 00:00:00,0.0
2014-01-29 00:00:00,0.0
2014-01-30 00:00:00,0.0
2014-01-31 00:00:00,0.0
2014-02-03 00:00:00,0.0
2014-02-04 00:00:00,0.0
2014-02-05 00:00:00,0.0
2014-02-06 00:00:00,0.0
2014-02-07 00:00:00,0.0
2014-02-10 00:00:00,0.0
2014-02-11 00:00:00,0.0
2014-02-12 00:00:00,2373.0
2014-02-13 00:00:00,3293.0
2014-02-14 00:00:00,1800.0
2014-02-17 00:00:00,6300.0
2014-02-18 00:00:00,1673.0
2014-02-19 00:00:00,426.0
2014-02-20 00:00:00,-600.0
2014-02-21 00:00:00,-1824.0
2014-02-24 00:00:00,-75.0
2014-02-25 00:00:00,25.0
2014-02-26 00:00:00,1148.0
2014-02-27 00:00:00,-101.0
2014-02-28 00:00:00,250.0
2014-03-03 00:00:00,1284.0
2014-03-04 00:00:00,1682.0
2014-03-05 00:00:00,300.0
2014-03-06 00:00:00,0.0
2014-03-07 00:00:00,50.0
2014-03-10 00:00:00,0.0
2014-03-11 00:00:00,2492.0
2014-03-12 00:00:00,750.0
2014-03-13 00:00:00,644.0
2014-03-14 00:00:00,-2052.0
2014-03-17 00:00:00,-1192.0
2014-03-18 00:00:00,1.0
2014-03-19 00:00:00,-175.0
2014-03-20 00:00:00,-1575.0
2014-03-21 00:00:00,-2500.0
2014-03-24 00:00:00,-811.0
2014-03-25 00:00:00,-1358.0
2014-03-26 00:00:00,-1926.0
2014-03-27 00:00:00,-1428.0
2014-03-28 00:00:00,-325.0
2014-03-31 00:00:00,1639.0
2014-04-01 00:00:00,-1531.0
2014-04-02 00:00:00,-5005.0
2014-04-03 00:00:00,-4342.0
2014-04-04 00:00:00,-2097.0
2014-04-07 00:00:00,-2097.0
2014-04-08 00:00:00,-2248.0
2014-04-09 00:00:00,-3716.0
2014-04-10 00:00:00,-4748.0
2014-04-11 00:00:00,-1424.0
2014-04-14 00:00:00,-400.0
2014-04-15 00:00:00,-730.0
2014-04-16 00:00:00,2928.0
2014-04-17 00:00:00,0.0
2014-04-18 00:00:00,-1749.0
2014-04-21 00:00:00,-3687.0
2014-04-22 00:00:00,-4204.0
2014-04-23 00:00:00,-1998.0
2014-04-24 00:00:00,-805.0
2014-04-25 00:00:00,-506.0
2014-04-28 00:00:00,-350.0
2014-04-29 00:00:00,0.0
2014-04-30 00:00:00,0.0
2014-05-01 00:00:00,0.0
2014-05-02 00:00:00,0.0
2014-05-05 00:00:00,0.0
2014-05-06 00:00:00,0.0
2014-05-07 00:00:00,0.0
2014-05-08 00:00:00,0.0
2014-05-09 00:00:00,0.0
2014-05-12 00:00:00,0.0
2014-05-13 00:00:00,0.0
2014-05-14 00:00:00,699.0
2014-05-15 00:00:00,725.0
2014-05-16 00:00:00,5075.0
2014-05-19 00:00:00,-349.0
2014-05-20 00:00:00,-697.0
2014-05-21 00:00:00,-3687.0
2014-05-22 00:00:00,-1127.0
2014-05-23 00:00:00,-1151.0
2014-05-26 00:00:00,0.0
2014-05-27 00:00:00,0.0
2014-05-28 00:00:00,-25.0
2014-05-29 00:00:00,0.0
2014-05-30 00:00:00,0.0
2014-06-02 00:00:00,0.0
2014-06-03 00:00:00,0.0
2014-06-04 00:00:00,0.0
2014-06-05 00:00:00,-1601.0
2014-06-06 00:00:00,-324.0
2014-06-09 00:00:00,0.0
2014-06-10 00:00:00,-500.0
2014-06-11 00:00:00,0.0
2014-06-12 00:00:00,0.0
2014-06-13 00:00:00,0.0
2014-06-16 00:00:00,1128.0
2014-06-17 00:00:00,4721.0
2014-06-18 00:00:00,0.0
2014-06-19 00:00:00,-250.0
2014-06-20 00:00:00,-2450.0
2014-06-23 00:00:00,-1212.0
2014-06-24 00:00:00,-1232.0
2014-06-25 00:00:00,-350.0
2014-06-26 00:00:00,0.0
2014-06-27 00:00:00,0.0
2014-06-30 00:00:00,-228.0
2014-07-01 00:00:00,0.0
2014-07-02 00:00:00,100.0
2014-07-03 00:00:00,50.0
2014-07-04 00:00:00,1009.0
2014-07-07 00:00:00,1527.0
2014-07-08 00:00:00,100.0
2014-07-09 00:00:00,349.0
2014-07-10 00:00:00,200.0
2014-07-11 00:00:00,1073.0
2014-07-14 00:00:00,1375.0
2014-07-15 00:00:00,8993.0
2014-07-16 00:00:00,20219.0
2014-07-17 00:00:00,0.0
2014-07-18 00:00:00,-1972.0
2014-07-21 00:00:00,-3206.0
2014-07-22 00:00:00,-552.0
2014-07-23 00:00:00,-199.0
2014-07-24 00:00:00,-2208.0
2014-07-25 00:00:00,-100.0
2014-07-28 00:00:00,0.0
2014-07-29 00:00:00,-25.0
2014-07-30 00:00:00,-25.0
2014-07-31 00:00:00,99.0
2014-08-01 00:00:00,-275.0
2014-08-04 00:00:00,-1854.0
2014-08-05 00:00:00,504.0
2014-08-06 00:00:00,-1274.0
2014-08-07 00:00:00,-3263.0
2014-08-08 00:00:00,-977.0
2014-08-11 00:00:00,-1186.0
2014-08-12 00:00:00,0.0
2014-08-13 00:00:00,-724.0
2014-08-14 00:00:00,-301.0
2014-08-15 00:00:00,526.0
2014-08-18 00:00:00,6251.0
2014-08-19 00:00:00,-500.0
2014-08-20 00:00:00,-1027.0
2014-08-21 00:00:00,-1473.0
2014-08-22 00:00:00,-1922.0
2014-08-25 00:00:00,-2829.0
2014-08-26 00:00:00,-1003.0
2014-08-27 00:00:00,-25.0
2014-08-28 00:00:00,0.0
2014-08-29 00:00:00,-1824.0
2014-09-01 00:00:00,-501.0
2014-09-02 00:00:00,-499.0
2014-09-03 00:00:00,-1949.0
2014-09-04 00:00:00,-775.0
2014-09-05 00:00:00,-925.0
2014-09-08 00:00:00,-925.0
2014-09-09 00:00:00,-350.0
2014-09-10 00:00:00,-649.0
2014-09-11 00:00:00,-25.0
2014-09-12 00:00:00,975.0
2014-09-15 00:00:00,4954.0
2014-09-16 00:00:00,5524.0
2014-09-17 00:00:00,0.0
2014-09-18 00:00:00,-1221.0
2014-09-19 00:00:00,-676.0
2014-09-22 00:00:00,-2743.0
2014-09-23 00:00:00,-126.0
2014-09-24 00:00:00,-2753.0
2014-09-25 00:00:00,-351.0
2014-09-26 00:00:00,802.0
2014-09-29 00:00:00,298.0
2014-09-30 00:00:00,-1201.0
2014-10-01 00:00:00,-1201.0
2014-10-02 00:00:00,-1201.0
2014-10-03 00:00:00,-1201.0
2014-10-06 00:00:00,-1201.0
2014-10-07 00:00:00,-1201.0
2014-10-08 00:00:00,601.0
2014-10-09 00:00:00,-1203.0
2014-10-10 00:00:00,-499.0
2014-10-13 00:00:00,-476.0
2014-10-14 00:00:00,700.0
2014-10-15 00:00:00,5235.0
2014-10-16 00:00:00,8798.0
2014-10-17 00:00:00,-320.0
2014-10-20 00:00:00,-226.0
2014-10-21 00:00:00,-1397.0
2014-10-22 00:00:00,-101.0
2014-10-23 00:00:00,-1701.0
2014-10-24 00:00:00,-402.0
2014-10-27 00:00:00,-1581.0
2014-10-28 00:00:00,-327.0
2014-10-29 00:00:00,0.0
2014-10-30 00:00:00,0.0
2014-10-31 00:00:00,-1101.0
2014-11-03 00:00:00,-1659.0
2014-11-04 00:00:00,-557.0
2014-11-05 00:00:00,-1034.0
2014-11-06 00:00:00,-752.0
2014-11-07 00:00:00,-1400.0
2014-11-10 00:00:00,-834.0
2014-11-11 00:00:00,1000.0
2014-11-12 00:00:00,-1051.0
2014-11-13 00:00:00,474.0
2014-11-14 00:00:00,2148.0
2014-11-17 00:00:00,7452.0
2014-11-18 00:00:00,5942.0
2014-11-19 00:00:00,-850.0
2014-11-20 00:00:00,-2711.0
2014-11-21 00:00:00,-201.0
2014-11-24 00:00:00,-2197.0
2014-11-25 00:00:00,-1026.0
2014-11-26 00:00:00,-1576.0
2014-11-27 00:00:00,-787.0
2014-11-28 00:00:00,75.0
2014-12-01 00:00:00,-674.0
2014-12-02 00:00:00,-1198.0
2014-12-03 00:00:00,-477.0
2014-12-04 00:00:00,-982.0
2014-12-05 00:00:00,-1331.0
2014-12-08 00:00:00,-276.0
2014-12-09 00:00:00,250.0
2014-12-10 00:00:00,-175.0
2014-12-11 00:00:00,-951.0
2014-12-12 00:00:00,200.0
2014-12-15 00:00:00,2830.0
2014-12-16 00:00:00,10410.0
2014-12-17 00:00:00,0.0
2014-12-18 00:00:00,0.0
2014-12-19 00:00:00,-1825.0
2014-12-22 00:00:00,-100.0
2014-12-23 00:00:00,0.0
2014-12-24 00:00:00,0.0
2014-12-25 00:00:00,0.0
2014-12-26 00:00:00,98.0
2014-12-29 00:00:00,0.0
2014-12-30 00:00:00,1099.0
2014-12-31 00:00:00,2030.0
2015-01-01 00:00:00,2030.0
2015-01-02 00:00:00,2030.0
2015-01-05 00:00:00,852.0
2015-01-06 00:00:00,200.0
2015-01-07 00:00:00,0.0
2015-01-08 00:00:00,301.0
2015-01-09 00:00:00,976.0
2015-01-12 00:00:00,1627.0
2015-01-13 00:00:00,5560.0
2015-01-14 00:00:00,9072.0
2015-01-15 00:00:00,4473.0
2015-01-16 00:00:00,-2480.0
2015-01-19 00:00:00,-325.0
2015-01-20 00:00:00,-277.0
2015-01-21 00:00:00,-4027.0
2015-01-22 00:00:00,-2839.0
2015-01-23 00:00:00,-802.0
2015-01-26 00:00:00,-827.0
2015-01-27 00:00:00,-102.0
2015-01-28 00:00:00,-1508.0
2015-01-29 00:00:00,-628.0
2015-01-30 00:00:00,-1306.0
2015-02-02 00:00:00,-99.0
2015-02-03 00:00:00,475.0
2015-02-04 00:00:00,199.0
2015-02-05 00:00:00,-500.0
2015-02-06 00:00:00,2949.0
2015-02-09 00:00:00,601.0
2015-02-10 00:00:00,8684.0
2015-02-11 00:00:00,3522.0
2015-02-12 00:00:00,-203.0
2015-02-13 00:00:00,-275.0
2015-02-16 00:00:00,100.0
2015-02-17 00:00:00,0.0
2015-02-18 00:00:00,0.0
2015-02-19 00:00:00,0.0
2015-02-20 00:00:00,0.0
2015-02-23 00:00:00,0.0
2015-02-24 00:00:00,0.0
2015-02-25 00:00:00,0.0
2015-02-26 00:00:00,2521.0
2015-02-27 00:00:00,0.0
2015-03-02 00:00:00,1173.0
2015-03-03 00:00:00,3210.0
2015-03-04 00:00:00,1697.0
2015-03-05 00:00:00,1629.0
2015-03-06 00:00:00,3471.0
2015-03-09 00:00:00,577.0
2015-03-10 00:00:00,1648.0
2015-03-11 00:00:00,2164.0
2015-03-12 00:00:00,3351.0
2015-03-13 00:00:00,4787.0
2015-03-16 00:00:00,6985.0
2015-03-17 00:00:00,764.0
2015-03-18 00:00:00,-2303.0
2015-03-19 00:00:00,-728.0
2015-03-20 00:00:00,-781.0
2015-03-23 00:00:00,228.0
2015-03-24 00:00:00,51.0
2015-03-25 00:00:00,1326.0
2015-03-26 00:00:00,827.0
2015-03-27 00:00:00,277.0
2015-03-30 00:00:00,702.0
2015-03-31 00:00:00,1130.0
2015-04-01 00:00:00,1408.0
2015-04-02 00:00:00,-677.0
2015-04-03 00:00:00,-1727.0
2015-04-06 00:00:00,-1727.0
2015-04-07 00:00:00,200.0
2015-04-08 00:00:00,-875.0
2015-04-09 00:00:00,-2413.0
2015-04-10 00:00:00,-2203.0
2015-04-13 00:00:00,1238.0
2015-04-14 00:00:00,-2030.0
2015-04-15 00:00:00,-826.0
2015-04-16 00:00:00,-125.0
2015-04-17 00:00:00,-3954.0
2015-04-20 00:00:00,-2678.0
2015-04-21 00:00:00,-3010.0
2015-04-22 00:00:00,-5324.0
2015-04-23 00:00:00,-5959.0
2015-04-24 00:00:00,-5651.0
2015-04-27 00:00:00,-5367.0
2015-04-28 00:00:00,-2125.0
2015-04-29 00:00:00,-1885.0
2015-04-30 00:00:00,-500.0
2015-05-01 00:00:00,-500.0
2015-05-04 00:00:00,-499.0
2015-05-05 00:00:00,-127.0
2015-05-06 00:00:00,0.0
2015-05-07 00:00:00,-25.0
2015-05-08 00:00:00,-681.0
2015-05-11 00:00:00,747.0
2015-05-12 00:00:00,-400.0
2015-05-13 00:00:00,49.0
2015-05-14 00:00:00,-851.0
2015-05-15 00:00:00,1047.0
2015-05-18 00:00:00,5469.0
2015-05-19 00:00:00,5431.0
2015-05-20 00:00:00,-801.0
2015-05-21 00:00:00,-3372.0
2015-05-22 00:00:00,-4430.0
2015-05-25 00:00:00,-2326.0
2015-05-26 00:00:00,-750.0
2015-05-27 00:00:00,-1435.0
2015-05-28 00:00:00,-463.0
2015-05-29 00:00:00,-1977.0
2015-06-01 00:00:00,-1489.0
2015-06-02 00:00:00,-1365.0
2015-06-03 00:00:00,-1356.0
2015-06-04 00:00:00,-809.0
2015-06-05 00:00:00,-2166.0
2015-06-08 00:00:00,-949.0
2015-06-09 00:00:00,-883.0
2015-06-10 00:00:00,-1674.0
2015-06-11 00:00:00,-3512.0
2015-06-12 00:00:00,599.0
2015-06-15 00:00:00,8379.0
2015-06-16 00:00:00,503.0
2015-06-17 00:00:00,-349.0
2015-06-18 00:00:00,-3480.0
2015-06-19 00:00:00,-2653.0
2015-06-22 00:00:00,-2653.0
2015-06-23 00:00:00,-4100.0
2015-06-24 00:00:00,-574.0
2015-06-25 00:00:00,-4018.0
2015-06-26 00:00:00,-4171.0
2015-06-29 00:00:00,-1335.0
2015-06-30 00:00:00,-870.0
2015-07-01 00:00:00,-723.0
2015-07-02 00:00:00,-1540.0
2015-07-03 00:00:00,2461.0
2015-07-06 00:00:00,-302.0
2015-07-07 00:00:00,0.0
2015-07-08 00:00:00,-549.0
2015-07-09 00:00:00,-350.0
2015-07-10 00:00:00,0.0
2015-07-13 00:00:00,-176.0
2015-07-14 00:00:00,300.0
2015-07-15 00:00:00,5867.0
2015-07-16 00:00:00,9710.0
2015-07-17 00:00:00,-1686.0
2015-07-20 00:00:00,-1157.0
2015-07-21 00:00:00,-2263.0
2015-07-22 00:00:00,-2580.0
2015-07-23 00:00:00,-4041.0
2015-07-24 00:00:00,-3064.0
2015-07-27 00:00:00,-533.0
2015-07-28 00:00:00,-254.0
2015-07-29 00:00:00,-201.0
2015-07-30 00:00:00,-202.0
2015-07-31 00:00:00,-710.0
2015-08-03 00:00:00,0.0
2015-08-04 00:00:00,200.0
2015-08-05 00:00:00,600.0
2015-08-06 00:00:00,0.0
2015-08-07 00:00:00,500.0
2015-08-10 00:00:00,972.0
2015-08-11 00:00:00,5786.0
2015-08-12 00:00:00,2610.0
2015-08-13 00:00:00,1123.0
2015-08-14 00:00:00,4529.0
2015-08-17 00:00:00,3924.0
2015-08-18 00:00:00,4955.0
2015-08-19 00:00:00,-500.0
2015-08-20 00:00:00,-878.0
2015-08-21 00:00:00,-1128.0
2015-08-24 00:00:00,943.0
2015-08-25 00:00:00,-226.0
2015-08-26 00:00:00,0.0
2015-08-27 00:00:00,300.0
2015-08-28 00:00:00,1399.0
2015-08-31 00:00:00,0.0
2015-09-01 00:00:00,0.0
2015-09-02 00:00:00,0.0
2015-09-03 00:00:00,0.0
2015-09-04 00:00:00,0.0
2015-09-07 00:00:00,1200.0
2015-09-08 00:00:00,-98.0
2015-09-09 00:00:00,-47.0
2015-09-10 00:00:00,399.0
2015-09-11 00:00:00,51.0
2015-09-14 00:00:00,1602.0
2015-09-15 00:00:00,3330.0
2015-09-16 00:00:00,1498.0
2015-09-17 00:00:00,-100.0
2015-09-18 00:00:00,-427.0
2015-09-21 00:00:00,-948.0
2015-09-22 00:00:00,-808.0
2015-09-23 00:00:00,-249.0
2015-09-24 00:00:00,-199.0
2015-09-25 00:00:00,-301.0
2015-09-28 00:00:00,-75.0
2015-09-29 00:00:00,-2454.0
2015-09-30 00:00:00,-300.0
2015-10-01 00:00:00,-300.0
2015-10-02 00:00:00,-300.0
2015-10-05 00:00:00,-300.0
2015-10-06 00:00:00,-300.0
2015-10-07 00:00:00,-300.0
2015-10-08 00:00:00,0.0
2015-10-09 00:00:00,-100.0
2015-10-12 00:00:00,-698.0
2015-10-13 00:00:00,2572.0
2015-10-14 00:00:00,4088.0
2015-10-15 00:00:00,1176.0
2015-10-16 00:00:00,-1577.0
2015-10-19 00:00:00,-500.0
2015-10-20 00:00:00,-1598.0
2015-10-21 00:00:00,-701.0
2015-10-22 00:00:00,-749.0
2015-10-23 00:00:00,-603.0
2015-10-26 00:00:00,-50.0
2015-10-27 00:00:00,1023.0
2015-10-28 00:00:00,22.0
2015-10-29 00:00:00,2301.0
2015-10-30 00:00:00,2434.0
2015-11-02 00:00:00,1225.0
2015-11-03 00:00:00,2477.0
2015-11-04 00:00:00,1879.0
2015-11-05 00:00:00,4131.0
2015-11-06 00:00:00,1000.0
2015-11-09 00:00:00,-352.0
2015-11-10 00:00:00,-128.0
2015-11-11 00:00:00,-2593.0
2015-11-12 00:00:00,-1462.0
2015-11-13 00:00:00,3928.0
2015-11-16 00:00:00,3115.0
2015-11-17 00:00:00,4212.0
2015-11-18 00:00:00,-126.0
2015-11-19 00:00:00,-3200.0
2015-11-20 00:00:00,-4585.0
2015-11-23 00:00:00,-1997.0
2015-11-24 00:00:00,-1477.0
2015-11-25 00:00:00,-523.0
2015-11-26 00:00:00,-826.0
2015-11-27 00:00:00,-1698.0
2015-11-30 00:00:00,-1458.0
2015-12-01 00:00:00,-4779.0
2015-12-02 00:00:00,-5741.0
2015-12-03 00:00:00,-1930.0
2015-12-04 00:00:00,-1150.0
2015-12-07 00:00:00,-2031.0
2015-12-08 00:00:00,-723.0
2015-12-09 00:00:00,-574.0
2015-12-10 00:00:00,-100.0
2015-12-11 00:00:00,-981.0
2015-12-14 00:00:00,402.0
2015-12-15 00:00:00,6508.0
2015-12-16 00:00:00,6500.0
2015-12-17 00:00:00,-349.0
2015-12-18 00:00:00,-426.0
2015-12-21 00:00:00,-1548.0
2015-12-22 00:00:00,1473.0
2015-12-23 00:00:00,-499.0
2015-12-24 00:00:00,-24.0
2015-12-25 00:00:00,50.0
2015-12-28 00:00:00,301.0
2015-12-29 00:00:00,1002.0
2015-12-30 00:00:00,-1749.0
2015-12-31 00:00:00,-2256.0
2016-01-01 00:00:00,-2256.0
2016-01-04 00:00:00,-6263.0
2016-01-05 00:00:00,0.0
2016-01-06 00:00:00,1200.0
2016-01-07 00:00:00,550.0
2016-01-08 00:00:00,5708.0
2016-01-11 00:00:00,3229.0
2016-01-12 00:00:00,5319.0
2016-01-13 00:00:00,7479.0
2016-01-14 00:00:00,3751.0
2016-01-15 00:00:00,16903.0
2016-01-18 00:00:00,2848.0
2016-01-19 00:00:00,1497.0
2016-01-20 00:00:00,-450.0
2016-01-21 00:00:00,-299.0
2016-01-22 00:00:00,427.0
2016-01-25 00:00:00,1226.0
2016-01-26 00:00:00,3471.0
2016-01-27 00:00:00,1001.0
2016-01-28 00:00:00,401.0
2016-01-29 00:00:00,2099.0
2016-02-01 00:00:00,3999.0
2016-02-02 00:00:00,1871.0
2016-02-03 00:00:00,4202.0
2016-02-04 00:00:00,2864.0
2016-02-05 00:00:00,4320.0
2016-02-08 00:00:00,4320.0
2016-02-09 00:00:00,4320.0
2016-02-10 00:00:00,4320.0
2016-02-11 00:00:00,4320.0
2016-02-12 00:00:00,4320.0
2016-02-15 00:00:00,9404.0
2016-02-16 00:00:00,3025.0
2016-02-17 00:00:00,0.0
2016-02-18 00:00:00,200.0
2016-02-19 00:00:00,-76.0
2016-02-22 00:00:00,1547.0
2016-02-23 00:00:00,2851.0
2016-02-24 00:00:00,2397.0
2016-02-25 00:00:00,6496.0
2016-02-26 00:00:00,1595.0
2016-02-29 00:00:00,1125.0
2016-03-01 00:00:00,2903.0
2016-03-02 00:00:00,4097.0
2016-03-03 00:00:00,1672.0
2016-03-04 00:00:00,3941.0
2016-03-07 00:00:00,2175.0
2016-03-08 00:00:00,11944.0
2016-03-09 00:00:00,4392.0
2016-03-10 00:00:00,1299.0
2016-03-11 00:00:00,7129.0
2016-03-14 00:00:00,1649.0
2016-03-15 00:00:00,873.0
2016-03-16 00:00:00,338.0
2016-03-17 00:00:00,1798.0
2016-03-18 00:00:00,-822.0
2016-03-21 00:00:00,-226.0
2016-03-22 00:00:00,-499.0
2016-03-23 00:00:00,797.0
2016-03-24 00:00:00,1028.0
2016-03-25 00:00:00,300.0
2016-03-28 00:00:00,-699.0
2016-03-29 00:00:00,2924.0
2016-03-30 00:00:00,-727.0
2016-03-31 00:00:00,775.0
2016-04-01 00:00:00,-951.0
2016-04-04 00:00:00,-951.0
2016-04-05 00:00:00,971.0
2016-04-06 00:00:00,351.0
2016-04-07 00:00:00,1321.0
2016-04-08 00:00:00,-3758.0
2016-04-11 00:00:00,-4426.0
2016-04-12 00:00:00,-4986.0
2016-04-13 00:00:00,-4406.0
2016-04-14 00:00:00,-3135.0
2016-04-15 00:00:00,-764.0
2016-04-18 00:00:00,-1430.0
2016-04-19 00:00:00,-1683.0
2016-04-20 00:00:00,-2258.0
2016-04-21 00:00:00,-2330.0
2016-04-22 00:00:00,-1472.0
2016-04-25 00:00:00,-373.0
2016-04-26 00:00:00,-474.0
2016-04-27 00:00:00,274.0
2016-04-28 00:00:00,127.0
2016-04-29 00:00:00,-451.0
2016-05-02 00:00:00,-451.0
2016-05-03 00:00:00,1636.0
2016-05-04 00:00:00,677.0
2016-05-05 00:00:00,1423.0
2016-05-06 00:00:00,688.0
2016-05-09 00:00:00,-1244.0
2016-05-10 00:00:00,-1828.0
2016-05-11 00:00:00,-1856.0
2016-05-12 00:00:00,-6527.0
2016-05-13 00:00:00,-4324.0
2016-05-16 00:00:00,-2808.0
2016-05-17 00:00:00,4057.0
2016-05-18 00:00:00,-3201.0
2016-05-19 00:00:00,-7144.0
2016-05-20 00:00:00,-6654.0
2016-05-23 00:00:00,-5677.0
2016-05-24 00:00:00,-6022.0
2016-05-25 00:00:00,-5002.0
2016-05-26 00:00:00,-3549.0
2016-05-27 00:00:00,-1501.0
2016-05-30 00:00:00,-2398.0
2016-05-31 00:00:00,-1727.0
2016-06-01 00:00:00,-974.0
2016-06-02 00:00:00,-1374.0
2016-06-03 00:00:00,-8448.0
2016-06-06 00:00:00,-2424.0
2016-06-07 00:00:00,-2821.0
2016-06-08 00:00:00,-5992.0
2016-06-09 00:00:00,-5992.0
2016-06-10 00:00:00,-5992.0
2016-06-13 00:00:00,-2323.0
2016-06-14 00:00:00,-131.0
2016-06-15 00:00:00,5294.0
2016-06-16 00:00:00,-1798.0
2016-06-17 00:00:00,-4300.0
2016-06-20 00:00:00,-2021.0
2016-06-21 00:00:00,-2807.0
2016-06-22 00:00:00,-2575.0
2016-06-23 00:00:00,-1442.0
2016-06-24 00:00:00,-228.0
2016-06-27 00:00:00,2036.0
2016-06-28 00:00:00,-937.0
2016-06-29 00:00:00,-150.0
2016-06-30 00:00:00,3215.0
2016-07-01 00:00:00,-228.0
2016-07-04 00:00:00,0.0
2016-07-05 00:00:00,1019.0
2016-07-06 00:00:00,399.0
2016-07-07 00:00:00,-125.0
2016-07-08 00:00:00,-799.0
2016-07-11 00:00:00,-1443.0
2016-07-12 00:00:00,-325.0
2016-07-13 00:00:00,699.0
2016-07-14 00:00:00,548.0
2016-07-15 00:00:00,8345.0
2016-07-18 00:00:00,-752.0
2016-07-19 00:00:00,-325.0
2016-07-20 00:00:00,-45.0
2016-07-21 00:00:00,228.0
2016-07-22 00:00:00,-2150.0
2016-07-25 00:00:00,-727.0
2016-07-26 00:00:00,0.0
2016-07-27 00:00:00,-608.0
2016-07-28 00:00:00,-508.0
2016-07-29 00:00:00,1115.0
2016-08-01 00:00:00,478.0
2016-08-02 00:00:00,-678.0
2016-08-03 00:00:00,-1222.0
2016-08-04 00:00:00,-2145.0
2016-08-05 00:00:00,-1324.0
2016-08-08 00:00:00,-1695.0
2016-08-09 00:00:00,-773.0
2016-08-10 00:00:00,1955.0
2016-08-11 00:00:00,49.0
2016-08-12 00:00:00,3557.0
2016-08-15 00:00:00,-138.0
2016-08-16 00:00:00,-300.0
2016-08-17 00:00:00,-1776.0
2016-08-18 00:00:00,-2204.0
2016-08-19 00:00:00,-2432.0
2016-08-22 00:00:00,-3878.0
2016-08-23 00:00:00,-2162.0
2016-08-24 00:00:00,-1575.0
2016-08-25 00:00:00,-2246.0
2016-08-26 00:00:00,-1387.0
2016-08-29 00:00:00,-1233.0
2016-08-30 00:00:00,-1026.0
2016-08-31 00:00:00,-1388.0
2016-09-01 00:00:00,-452.0
2016-09-02 00:00:00,-2746.0
2016-09-05 00:00:00,-1697.0
2016-09-06 00:00:00,-2705.0
2016-09-07 00:00:00,-2357.0
2016-09-08 00:00:00,-849.0
2016-09-09 00:00:00,-1471.0
2016-09-12 00:00:00,1374.0
2016-09-13 00:00:00,-2721.0
2016-09-14 00:00:00,-3073.0
2016-09-15 00:00:00,-3073.0
2016-09-16 00:00:00,-3073.0
2016-09-19 00:00:00,4144.0
2016-09-20 00:00:00,-425.0
2016-09-21 00:00:00,-449.0
2016-09-22 00:00:00,-1972.0
2016-09-23 00:00:00,-2327.0
2016-09-26 00:00:00,-2999.0
2016-09-27 00:00:00,-2125.0
2016-09-28 00:00:00,-1549.0
2016-09-29 00:00:00,-1200.0
2016-09-30 00:00:00,2178.0
2016-10-03 00:00:00,2178.0
2016-10-04 00:00:00,2178.0
2016-10-05 00:00:00,2178.0
2016-10-06 00:00:00,2178.0
2016-10-07 00:00:00,2178.0
2016-10-10 00:00:00,-826.0
2016-10-11 00:00:00,-709.0
2016-10-12 00:00:00,1125.0
2016-10-13 00:00:00,-299.0
2016-10-14 00:00:00,3049.0
2016-10-17 00:00:00,2428.0
2016-10-18 00:00:00,875.0
2016-10-19 00:00:00,0.0
2016-10-20 00:00:00,-277.0
2016-10-21 00:00:00,-4360.0
2016-10-24 00:00:00,-2475.0
2016-10-25 00:00:00,-1127.0
2016-10-26 00:00:00,-803.0
2016-10-27 00:00:00,-778.0
2016-10-28 00:00:00,-602.0
2016-10-31 00:00:00,-1242.0
2016-11-01 00:00:00,4721.0
2016-11-02 00:00:00,0.0
2016-11-03 00:00:00,-251.0
2016-11-04 00:00:00,0.0
2016-11-07 00:00:00,-802.0
2016-11-08 00:00:00,0.0
2016-11-09 00:00:00,-199.0
2016-11-10 00:00:00,-300.0
2016-11-11 00:00:00,0.0
